if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:7

time,millis,R0,gain,temp
1659660876,5,2,0,10.50
1659660877,11,3,0,
1659660877,17,3,0,
1659660877,22,5,0,
1659660877,27,3,0,
1659660877,32,1,0,
1659660877,37,4,0,
1659660877,41,4,0,
1659660877,46,3,0,
1659660877,51,4,0,
1659660877,56,4,0,
1659660877,62,3,0,
1659660877,67,5,0,
1659660877,72,2,0,
1659660877,77,1,0,
1659660877,82,3,0,
1659660877,87,6,0,
1659660877,92,5,0,
1659660877,97,4,0,
1659660877,103,3,0,
1659660877,108,3,0,
1659660877,113,5,0,
1659660877,118,3,0,
1659660877,123,4,0,
1659660877,128,3,0,
1659660877,133,3,0,
1659660877,138,3,0,
1659660877,143,3,0,
1659660877,149,3,0,
1659660877,154,3,0,
1659660877,159,2,0,
1659660877,164,1,0,
1659660877,169,3,0,
1659660877,174,4,0,
1659660877,179,2,0,
1659660877,184,3,0,
1659660877,190,3,0,
1659660877,195,4,0,
1659660877,200,4,0,
1659660877,205,4,0,
1659660877,210,2,0,
1659660877,215,3,0,
1659660877,220,5,0,
1659660877,225,4,0,
1659660877,231,2,0,
1659660877,237,3,0,
1659660877,242,4,0,
1659660877,247,4,0,
1659660877,252,5,0,
1659660877,257,5,0,
1659660877,262,3,0,
1659660877,267,3,0,
1659660877,273,2,0,
1659660877,278,3,0,
1659660877,283,3,0,
1659660877,288,3,0,
1659660877,293,5,0,
1659660877,298,4,0,
1659660877,303,6,0,
1659660877,308,3,0,
1659660877,313,6,0,
1659660877,319,6,0,
1659660877,324,3,0,
1659660877,329,3,0,
1659660877,334,4,0,
1659660877,339,3,0,
1659660877,344,4,0,
1659660877,349,3,0,
1659660877,354,2,0,
1659660877,361,4,0,
1659660877,366,4,0,
1659660877,371,3,0,
1659660877,376,4,0,
1659660877,381,3,0,
1659660877,386,3,0,
1659660877,391,4,0,
1659660877,396,3,0,
1659660877,402,4,0,
1659660877,407,4,0,
1659660877,412,4,0,
1659660877,417,4,0,
1659660877,422,4,0,
1659660877,427,5,0,
1659660877,432,3,0,
1659660877,437,4,0,
1659660877,442,3,0,
1659660877,448,3,0,
1659660877,453,4,0,
1659660877,458,3,0,
1659660877,463,4,0,
1659660877,468,3,0,
1659660877,473,4,0,
1659660877,478,4,0,
1659660877,483,3,0,
1659660877,489,2,0,
1659660877,494,4,0,
1659660877,499,4,0,
1659660877,504,2,0,
1659660877,509,4,0,
1659660877,514,4,0,
1659660877,521,173,1,
1659660877,526,178,1,
1659660877,532,179,1,
1659660877,537,185,1,
1659660877,542,175,1,
1659660877,547,174,1,
1659660877,553,177,1,
1659660877,558,186,1,
1659660877,563,180,1,
1659660877,568,182,1,
1659660877,574,176,1,
1659660877,579,187,1,
1659660877,584,192,1,
1659660877,589,187,1,
1659660877,595,183,1,
1659660877,600,178,1,
1659660877,606,182,1,
1659660877,611,176,1,
1659660877,617,175,1,
1659660877,622,181,1,
1659660877,627,184,1,
1659660877,632,185,1,
1659660877,637,183,1,
1659660877,643,183,1,
1659660877,648,186,1,
1659660877,653,184,1,
1659660877,659,183,1,
1659660877,664,179,1,
1659660877,669,182,1,
1659660877,674,178,1,
1659660877,680,182,1,
1659660877,685,186,1,
1659660877,690,181,1,
1659660877,695,179,1,
1659660877,701,178,1,
1659660877,706,179,1,
1659660877,711,183,1,
1659660877,716,179,1,
1659660877,722,186,1,
1659660877,727,181,1,
1659660877,733,182,1,
1659660877,738,178,1,
1659660877,744,177,1,
1659660877,749,182,1,
1659660877,754,183,1,
1659660877,759,181,1,
1659660877,764,181,1,
1659660877,770,184,1,
1659660877,775,181,1,
1659660877,780,185,1,
1659660877,786,185,1,
1659660877,791,182,1,
1659660877,796,173,1,
1659660877,801,173,1,
1659660877,806,173,1,
1659660877,812,175,1,
1659660877,817,177,1,
1659660877,822,175,1,
1659660877,828,179,1,
1659660877,833,178,1,
1659660877,838,176,1,
1659660877,844,179,1,
1659660877,849,177,1,
1659660877,854,177,1,
1659660877,860,177,1,
1659660877,865,180,1,
1659660877,871,183,1,
1659660877,876,179,1,
1659660877,881,173,1,
1659660877,886,171,1,
1659660877,891,175,1,
1659660877,896,174,1,
1659660877,902,174,1,
1659660877,907,173,1,
1659660877,913,174,1,
1659660877,918,178,1,
1659660877,923,171,1,
