if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:7

time,millis,R0,gain,temp
1660006476,4,6,0,6.75
1660006476,11,3,0,
1660006477,15,3,0,
1660006477,20,4,0,
1660006477,26,4,0,
1660006477,31,4,0,
1660006477,36,5,0,
1660006477,41,3,0,
1660006477,46,15,0,
1660006477,51,8,0,
1660006477,56,18,0,
1660006477,61,4,0,
1660006477,67,4,0,
1660006477,72,4,0,
1660006477,77,3,0,
1660006477,82,3,0,
1660006477,87,3,0,
1660006477,91,2,0,
1660006477,96,3,0,
1660006477,101,4,0,
1660006477,108,3,0,
1660006477,113,11,0,
1660006477,118,3,0,
1660006477,123,3,0,
1660006477,128,3,0,
1660006477,133,5,0,
1660006477,138,5,0,
1660006477,143,4,0,
1660006477,148,3,0,
1660006477,154,4,0,
1660006477,159,3,0,
1660006477,164,4,0,
1660006477,169,4,0,
1660006477,174,4,0,
1660006477,179,3,0,
1660006477,184,3,0,
1660006477,189,4,0,
1660006477,195,3,0,
1660006477,200,5,0,
1660006477,205,3,0,
1660006477,210,3,0,
1660006477,215,2,0,
1660006477,220,2,0,
1660006477,225,3,0,
1660006477,231,4,0,
1660006477,237,2,0,
1660006477,242,5,0,
1660006477,247,5,0,
1660006477,252,4,0,
1660006477,257,2,0,
1660006477,262,3,0,
1660006477,267,2,0,
1660006477,272,3,0,
1660006477,277,4,0,
1660006477,283,3,0,
1660006477,288,4,0,
1660006477,293,3,0,
1660006477,298,4,0,
1660006477,303,3,0,
1660006477,308,2,0,
1660006477,313,5,0,
1660006477,318,4,0,
1660006477,324,3,0,
1660006477,329,4,0,
1660006477,334,3,0,
1660006477,339,4,0,
1660006477,344,4,0,
1660006477,349,3,0,
1660006477,354,4,0,
1660006477,359,3,0,
1660006477,365,3,0,
1660006477,370,3,0,
1660006477,375,4,0,
1660006477,380,3,0,
1660006477,385,3,0,
1660006477,390,3,0,
1660006477,395,3,0,
1660006477,400,4,0,
1660006477,405,2,0,
1660006477,411,4,0,
1660006477,416,5,0,
1660006477,421,3,0,
1660006477,426,4,0,
1660006477,431,3,0,
1660006477,436,3,0,
1660006477,441,3,0,
