if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:9

time,millis,R0,gain,temp
1655858505,5,25,0,9.50
1655858505,12,25,0,
1655858505,17,26,0,
1655858505,22,28,0,
1655858505,27,26,0,
1655858505,32,25,0,
1655858505,37,26,0,
1655858505,42,27,0,
1655858505,47,25,0,
1655858505,52,26,0,
1655858505,58,28,0,
1655858505,63,25,0,
1655858505,68,26,0,
1655858505,73,24,0,
1655858505,78,26,0,
1655858505,82,25,0,
1655858505,87,24,0,
1655858505,92,28,0,
1655858505,98,25,0,
1655858505,104,28,0,
1655858505,109,26,0,
1655858505,114,26,0,
1655858505,119,27,0,
1655858505,124,26,0,
1655858505,129,30,0,
1655858505,134,26,0,
1655858505,141,26,0,
1655858505,146,26,0,
1655858505,151,26,0,
1655858505,156,27,0,
1655858505,161,23,0,
1655858505,166,27,0,
1655858505,171,25,0,
1655858505,176,27,0,
1655858505,181,26,0,
1655858505,187,27,0,
1655858505,192,28,0,
1655858505,197,26,0,
1655858505,202,25,0,
1655858505,207,26,0,
1655858505,212,25,0,
1655858505,217,27,0,
1655858505,222,26,0,
1655858505,229,22,0,
1655858505,234,25,0,
1655858505,239,25,0,
1655858505,244,24,0,
1655858505,250,24,0,
1655858505,255,27,0,
1655858505,260,25,0,
1655858505,265,26,0,
1655858505,271,27,0,
1655858505,276,23,0,
1655858505,281,27,0,
1655858505,286,27,0,
1655858505,291,27,0,
1655858505,296,24,0,
1655858505,301,24,0,
1655858505,306,25,0,
1655858505,312,26,0,
1655858505,317,25,0,
1655858505,322,25,0,
1655858505,327,26,0,
1655858505,332,26,0,
1655858505,338,24,0,
1655858505,343,28,0,
1655858505,348,28,0,
1655858505,354,28,0,
1655858505,359,24,0,
1655858505,365,26,0,
1655858505,370,26,0,
1655858505,375,27,0,
1655858505,380,24,0,
1655858505,385,25,0,
1655858505,390,25,0,
1655858505,396,25,0,
1655858505,401,25,0,
1655858505,406,26,0,
1655858505,411,24,0,
1655858505,416,22,0,
1655858505,421,23,0,
1655858505,426,26,0,
1655858505,431,24,0,
1655858505,436,26,0,
1655858505,442,27,0,
1655858505,447,26,0,
1655858505,453,26,0,
1655858505,458,25,0,
1655858505,463,25,0,
1655858505,468,24,0,
1655858505,474,25,0,
1655858505,479,26,0,
1655858505,485,24,0,
1655858505,490,27,0,
1655858505,495,24,0,
1655858505,500,28,0,
1655858505,505,24,0,
1655858505,510,26,0,
1655858505,515,28,0,
1655858505,520,25,0,
