if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:9

time,millis,R0,gain,temp
1662511086,5,1,0,6.50
1662511086,11,5,0,
1662511086,16,2,0,
1662511086,22,2,0,
1662511086,26,2,0,
1662511086,31,3,0,
1662511086,36,3,0,
1662511086,41,1,0,
1662511086,46,4,0,
1662511086,51,4,0,
1662511087,56,3,0,
1662511087,61,-1,0,
1662511087,67,3,0,
1662511087,72,-1,0,
1662511087,77,3,0,
1662511087,82,3,0,
1662511087,87,2,0,
1662511087,92,3,0,
1662511087,96,3,0,
1662511087,101,1,0,
1662511087,108,0,0,
1662511087,113,5,0,
1662511087,118,4,0,
1662511087,123,0,0,
1662511087,128,2,0,
1662511087,133,1,0,
1662511087,138,3,0,
1662511087,143,4,0,
1662511087,149,0,0,
1662511087,154,3,0,
1662511087,159,-1,0,
1662511087,164,2,0,
1662511087,169,2,0,
1662511087,174,2,0,
1662511087,179,-1,0,
1662511087,184,4,0,
1662511087,189,3,0,
1662511087,195,1,0,
1662511087,200,3,0,
1662511087,205,5,0,
1662511087,210,2,0,
1662511087,215,0,0,
1662511087,220,3,0,
1662511087,225,3,0,
1662511087,231,2,0,
1662511087,237,4,0,
1662511087,242,2,0,
1662511087,247,3,0,
1662511087,252,3,0,
1662511087,257,3,0,
1662511087,262,1,0,
1662511087,267,5,0,
1662511087,272,3,0,
1662511087,278,1,0,
1662511087,283,3,0,
1662511087,288,5,0,
1662511087,293,6,0,
1662511087,298,5,0,
1662511087,303,1,0,
1662511087,308,2,0,
1662511087,313,0,0,
1662511087,318,0,0,
1662511087,324,3,0,
1662511087,329,2,0,
1662511087,334,3,0,
1662511087,339,4,0,
1662511087,344,1,0,
1662511087,349,5,0,
1662511087,354,1,0,
1662511087,360,5,0,
1662511087,366,5,0,
1662511087,371,4,0,
1662511087,376,4,0,
1662511087,381,4,0,
1662511087,386,2,0,
1662511087,391,0,0,
1662511087,396,3,0,
1662511087,401,5,0,
1662511087,407,-4,0,
1662511087,412,2,0,
1662511087,417,3,0,
1662511087,422,3,0,
1662511087,427,0,0,
1662511087,432,4,0,
1662511087,437,4,0,
1662511087,442,0,0,
1662511087,448,1,0,
1662511087,453,1,0,
1662511087,458,0,0,
1662511087,463,1,0,
1662511087,468,1,0,
1662511087,473,4,0,
1662511087,478,2,0,
1662511087,483,3,0,
1662511087,488,2,0,
1662511087,494,1,0,
1662511087,499,1,0,
1662511087,504,2,0,
1662511087,509,5,0,
1662511087,514,2,0,
1662511087,521,174,1,
1662511087,526,173,1,
1662511087,531,174,1,
1662511087,537,175,1,
1662511087,542,175,1,
1662511087,547,173,1,
1662511087,553,173,1,
1662511087,558,173,1,
1662511087,563,175,1,
1662511087,568,174,1,
1662511087,573,172,1,
1662511087,579,171,1,
1662511087,584,177,1,
1662511087,590,177,1,
1662511087,595,179,1,
1662511087,600,177,1,
1662511087,606,186,1,
1662511087,611,181,1,
1662511087,616,184,1,
1662511087,622,178,1,
1662511087,627,182,1,
1662511087,632,184,1,
1662511087,638,179,1,
1662511087,643,178,1,
1662511087,648,177,1,
1662511087,653,176,1,
1662511087,658,173,1,
1662511087,664,172,1,
1662511087,669,174,1,
1662511087,675,176,1,
1662511087,680,178,1,
1662511087,685,180,1,
1662511087,690,174,1,
1662511087,695,173,1,
1662511087,700,171,1,
1662511087,706,171,1,
1662511087,712,172,1,
1662511087,717,170,1,
1662511087,723,174,1,
1662511087,728,175,1,
1662511087,733,176,1,
1662511087,738,176,1,
1662511087,743,176,1,
1662511087,749,176,1,
1662511087,754,173,1,
1662511087,760,173,1,
1662511087,765,172,1,
1662511087,770,175,1,
1662511087,775,173,1,
1662511087,780,173,1,
1662511087,785,174,1,
1662511087,791,175,1,
1662511087,797,176,1,
1662511087,802,175,1,
1662511087,807,175,1,
1662511087,812,175,1,
1662511087,817,177,1,
1662511087,822,176,1,
1662511087,827,179,1,
1662511087,834,176,1,
1662511087,839,178,1,
1662511087,845,180,1,
1662511087,850,176,1,
1662511087,855,177,1,
1662511087,860,176,1,
1662511087,865,180,1,
1662511087,870,181,1,
1662511087,876,185,1,
1662511087,881,185,1,
1662511087,887,185,1,
1662511087,892,182,1,
1662511087,897,181,1,
1662511087,902,181,1,
1662511087,907,180,1,
1662511087,912,180,1,
1662511087,918,178,1,
1662511087,924,177,1,
1662511087,929,180,1,
1662511087,934,177,1,
1662511087,939,177,1,
1662511087,944,176,1,
1662511087,949,176,1,
1662511087,954,183,1,
1662511087,961,181,1,
1662511087,966,182,1,
1662511087,972,180,1,
1662511087,977,176,1,
