if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:9

time,millis,R0,gain,temp
1659832630,5,2,0,7.25
1659832630,11,0,0,
1659832630,16,2,0,
1659832630,22,5,0,
1659832630,27,2,0,
1659832630,32,0,0,
1659832630,37,3,0,
1659832630,42,1,0,
1659832630,47,-1,0,
1659832630,51,4,0,
1659832630,56,1,0,
1659832630,62,1,0,
1659832630,67,2,0,
1659832630,72,0,0,
1659832630,77,3,0,
1659832630,82,3,0,
1659832630,87,4,0,
1659832630,92,2,0,
1659832630,97,2,0,
1659832630,102,1,0,
1659832630,108,1,0,
1659832630,113,4,0,
1659832630,118,3,0,
1659832630,123,1,0,
1659832630,128,3,0,
1659832630,133,1,0,
1659832630,138,3,0,
1659832630,143,2,0,
1659832630,149,3,0,
1659832630,154,4,0,
1659832630,159,1,0,
1659832630,164,2,0,
1659832630,169,-1,0,
1659832630,174,1,0,
1659832630,179,4,0,
1659832630,184,2,0,
1659832630,190,2,0,
1659832630,195,1,0,
1659832630,200,2,0,
1659832630,205,3,0,
1659832630,210,4,0,
1659832630,215,3,0,
1659832630,220,2,0,
1659832630,225,5,0,
1659832630,232,1,0,
1659832630,237,4,0,
1659832630,242,1,0,
1659832630,247,1,0,
1659832630,252,4,0,
1659832630,257,1,0,
1659832630,262,2,0,
1659832630,267,4,0,
1659832630,272,3,0,
1659832630,278,-1,0,
1659832630,283,2,0,
1659832630,288,2,0,
1659832630,293,2,0,
1659832630,298,2,0,
1659832630,303,0,0,
1659832630,308,1,0,
1659832630,313,5,0,
1659832630,319,2,0,
1659832630,324,1,0,
1659832630,329,3,0,
1659832630,334,1,0,
1659832630,339,4,0,
1659832630,344,2,0,
1659832630,349,3,0,
1659832630,354,2,0,
1659832630,361,5,0,
1659832630,366,1,0,
1659832630,371,3,0,
1659832630,376,3,0,
1659832630,381,3,0,
1659832630,386,1,0,
1659832630,391,2,0,
1659832630,396,1,0,
1659832630,401,2,0,
1659832630,407,1,0,
1659832630,412,3,0,
1659832630,417,1,0,
1659832630,422,4,0,
1659832630,427,3,0,
1659832630,432,3,0,
1659832630,437,3,0,
1659832630,442,3,0,
1659832630,448,5,0,
1659832630,453,3,0,
1659832630,458,2,0,
1659832630,463,4,0,
1659832630,468,4,0,
1659832630,473,5,0,
1659832630,478,1,0,
1659832630,484,2,0,
1659832630,490,3,0,
1659832630,495,3,0,
1659832630,499,2,0,
1659832630,504,3,0,
1659832630,509,2,0,
1659832630,514,4,0,
1659832630,521,5690,1,
1659832630,526,5723,1,
1659832630,532,5704,1,
1659832630,538,5690,1,
1659832630,543,5729,1,
1659832630,548,5750,1,
1659832630,553,5776,1,
1659832630,558,5812,1,
1659832630,564,5854,1,
1659832630,569,5727,1,
1659832630,575,5862,1,
1659832630,580,5539,1,
1659832630,585,5866,1,
1659832630,591,5698,1,
1659832630,596,5672,1,
1659832630,602,5661,1,
1659832630,607,5645,1,
1659832630,612,5811,1,
1659832630,618,5792,1,
1659832630,624,5636,1,
1659832630,629,5763,1,
1659832630,634,5843,1,
1659832630,639,5753,1,
1659832630,644,5856,1,
1659832630,650,5839,1,
1659832630,655,5812,1,
1659832630,661,5841,1,
1659832630,666,5798,1,
1659832630,671,5810,1,
1659832630,677,5867,1,
1659832630,682,5899,1,
1659832630,687,5811,1,
1659832630,692,5778,1,
1659832630,697,5595,1,
1659832630,704,5927,1,
1659832630,709,5898,1,
