If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1677543146,28,11756
1677544046,28,11762
1677544946,27,11739
1677545846,28,11744
1677546746,28,11735
1677547646,27,11757
1677548546,28,11750
1677549446,28,11746
1677550346,28,11744
1677551246,28,11736
1677552146,29,11756
1677553046,28,11758
1677553946,28,11764
1677554846,28,11760
1677555746,28,11755
1677556646,28,11757
1677557546,29,11765
1677558446,28,11765
1677559346,28,11758
1677560246,29,11763
1677561146,28,11760
1677562046,28,11756
1677562946,29,11770
1677563846,28,11769
1677564746,28,11762
1677565646,29,11774
1677566546,29,11768
1677567446,28,11778
1677568346,28,11775
1677569246,28,11780
1677570146,28,11769
1677571046,28,11775
1677571946,29,11770
1677572846,29,11765
1677573746,29,11776
1677574646,29,11787
1677575546,28,11780
1677576446,29,11775
1677577346,29,11779
1677578246,29,11783
1677579146,29,11770
1677580046,29,11779
1677580946,29,11780
1677581846,28,11777
1677582746,28,11774
1677583646,28,11793
1677584546,28,11784
1677585446,28,11784
1677586346,29,11774
1677587246,29,11781
1677588146,29,11777
1677589046,29,11789
1677589946,29,11795
1677590846,29,11788
1677591746,1468,10540
