If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1676938346,17,2966
1676939246,17,2976
1676940146,18,2974
1676941046,17,2972
1676941946,16,2971
1676942846,17,2974
1676943746,17,2970
1676944646,17,2981
1676945546,17,2981
1676946446,17,2975
1676947346,17,2975
1676948246,16,2978
1676949146,17,2974
1676950046,16,2977
1676950946,17,2988
1676951846,17,2995
1676952746,17,2969
1676953646,17,2980
1676954546,17,2971
1676955446,17,2982
1676956346,16,2992
1676957246,17,2979
1676958146,17,2976
1676959046,17,2981
1676959946,17,2972
1676960846,16,2968
1676961746,17,2970
1676962646,17,2978
1676963546,16,2983
1676964446,17,2974
1676965346,16,2981
1676966246,17,2987
1676967146,17,2985
1676968046,16,2994
1676968946,18,2914
1676969846,17,2924
1676970746,18,2920
1676971646,19,2913
1676972546,19,2917
1676973446,21,2910
1676974346,23,2911
1676975246,24,2921
1676976146,24,2923
1676977046,25,2913
1676977946,28,2916
1676978846,29,2911
1676979746,28,2915
1676980646,27,2911
1676981546,31,2909
1676982446,33,2916
1676983346,35,2913
1676984246,38,2919
1676985146,43,2914
1676986046,34,2917
1676986946,35,2915
1676987846,38,2917
1676988746,37,2917
1676989646,42,2913
1676990546,36,2934
1676991446,30,2910
1676992346,29,2920
1676993246,27,2918
1676994146,27,2910
1676995046,28,2918
1676995946,25,2918
1676996846,23,2926
1676997746,21,2915
1676998646,20,2911
1676999546,20,2918
1677000446,19,2913
1677001346,18,2912
1677002246,17,2913
1677003146,18,2927
1677004046,16,2918
1677004946,17,2912
1677005846,16,2906
1677006746,17,2915
1677007646,17,2920
1677008546,17,2923
1677009446,17,2910
1677010346,17,2907
1677011246,17,2920
1677012146,17,2914
1677013046,16,2924
1677013946,17,2911
1677014846,17,2918
1677015746,17,2916
1677016646,17,2921
1677017546,17,2909
1677018446,17,2914
1677019346,17,2916
1677020246,17,2941
1677021146,17,2914
1677022046,17,2923
1677022946,17,2927
1677023846,16,2926
