If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1675728746,17,2926
1675729646,16,2902
1675730546,17,2897
1675731446,16,2891
1675732346,16,2897
1675733246,17,2895
1675734146,17,2890
1675735046,17,2918
1675735946,16,2890
1675736846,17,2906
1675737746,17,2901
1675738646,16,2892
1675739546,16,2899
1675740446,16,2910
1675741346,16,2900
1675742246,17,2900
1675743146,17,3423
1675744046,17,2911
1675744946,17,2887
1675745846,17,2902
1675746746,17,2897
1675747646,16,2892
1675748546,17,2887
1675749446,17,2907
1675750346,17,2911
1675751246,16,2893
1675752146,17,2894
1675753046,17,2902
1675753946,17,2893
1675754846,16,2896
1675755746,17,2891
1675756646,16,2896
1675757546,17,2896
1675758446,17,2891
1675759346,17,2903
1675760246,18,2905
1675761146,17,2893
1675762046,18,2900
1675762946,19,2896
1675763846,19,2889
1675764746,20,2902
1675765646,21,2894
1675766546,22,2894
1675767446,27,2891
1675768346,26,2904
1675769246,31,2893
1675770146,32,2893
1675771046,34,2908
1675771946,30,2895
1675772846,30,2893
1675773746,30,2888
1675774646,35,2898
1675775546,36,2897
1675776446,32,2898
1675777346,38,2889
1675778246,37,2901
1675779146,33,2897
1675780046,31,2897
1675780946,30,2894
1675781846,30,2893
1675782746,30,2892
1675783646,26,2898
1675784546,23,2890
1675785446,21,2891
1675786346,20,2896
1675787246,20,2891
1675788146,18,2893
1675789046,18,2905
1675789946,17,2937
1675790846,17,2900
1675791746,16,2901
1675792646,17,2894
1675793546,16,2901
1675794446,17,2898
1675795346,17,2892
1675796246,16,2892
1675797146,17,2904
1675798046,17,2908
1675798946,17,2901
1675799846,17,2897
1675800746,17,2895
1675801646,16,2903
1675802546,16,2893
1675803446,16,2902
1675804346,17,2901
1675805246,17,2897
1675806146,17,2902
1675807046,17,2903
1675807946,17,2902
1675808846,17,2894
1675809746,17,2899
1675810646,17,2909
1675811546,18,2897
1675812446,17,2906
1675813346,16,2899
1675814246,17,2898
