If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1676160746,17,2942
1676161646,17,2904
1676162546,16,2889
1676163446,17,2914
1676164346,16,3046
1676165246,17,3471
1676166146,17,2897
1676167046,16,2906
1676167946,16,3038
1676168846,17,2911
1676169746,17,2952
1676170646,16,2996
1676171546,17,3119
1676172446,17,2982
1676173346,17,2968
1676174246,17,2914
1676175146,17,3095
1676176046,16,2913
1676176946,17,3038
1676177846,16,2925
1676178746,16,2902
1676179646,17,3262
1676180546,16,2960
1676181446,17,3279
1676182346,16,2954
1676183246,17,3119
1676184146,16,2891
1676185046,17,3024
1676185946,16,2994
1676186846,17,3101
1676187746,18,3281
1676188646,17,2895
1676189546,17,3323
1676190446,17,3191
1676191346,17,3014
1676192246,17,2898
1676193146,17,3110
1676194046,18,3125
1676194946,19,2943
1676195846,20,3671
1676196746,23,2892
1676197646,24,3238
1676198546,28,2892
1676199446,27,3273
1676200346,28,3034
1676201246,28,2893
1676202146,30,2924
1676203046,32,2916
1676203946,30,3355
1676204846,37,2893
1676205746,34,3227
1676206646,34,2946
1676207546,36,2900
1676208446,31,3150
1676209346,32,2928
1676210246,30,3087
1676211146,27,3224
1676212046,27,3165
1676212946,29,2894
1676213846,27,2899
1676214746,25,3003
1676215646,25,2894
1676216546,23,3101
1676217446,21,2894
1676218346,19,3020
1676219246,20,2903
1676220146,19,2971
1676221046,18,3133
1676221946,17,3026
1676222846,17,2984
1676223746,17,2906
1676224646,16,2887
1676225546,17,3203
1676226446,17,2889
1676227346,16,2925
1676228246,17,3244
1676229146,17,3274
1676230046,17,4565
1676230946,17,3025
1676231846,16,2916
1676232746,17,3385
1676233646,16,3238
1676234546,17,2905
1676235446,17,3060
1676236346,17,3393
1676237246,17,3192
1676238146,17,3211
1676239046,17,2944
1676239946,17,3155
1676240846,17,3315
1676241746,17,2900
1676242646,16,3015
1676243546,17,2892
1676244446,17,2899
1676245346,17,3444
1676246246,17,2998
