If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1677283946,16,2953
1677284846,17,2956
1677285746,16,3145
1677286646,17,3266
1677287546,16,2943
1677288446,17,3546
1677289346,17,2949
1677290246,17,2951
1677291146,16,2969
1677292046,16,2944
1677292946,18,3198
1677293846,17,2952
1677294746,17,3013
1677295646,16,3159
1677296546,17,2942
1677297446,17,3085
1677298346,17,2949
1677299246,17,3056
1677300146,17,2974
1677301046,17,2953
1677301946,17,3045
1677302846,17,2993
1677303746,17,2985
1677304646,17,2992
1677305546,16,3136
1677306446,17,2951
1677307346,17,3079
1677308246,17,2988
1677309146,17,2985
1677310046,17,2955
1677310946,17,2944
1677311846,17,2950
1677312746,17,2968
1677313646,18,2958
1677314546,17,2958
1677315446,18,2939
1677316346,18,3310
1677317246,18,2999
1677318146,18,2941
1677319046,18,2972
1677319946,18,2945
1677320846,20,2950
1677321746,22,2950
1677322646,21,2948
1677323546,24,2940
1677324446,23,2948
1677325346,23,2939
1677326246,24,2940
1677327146,27,2945
1677328046,27,2950
1677328946,26,2950
1677329846,30,2962
1677330746,22,2952
1677331646,23,2950
1677332546,26,2946
1677333446,28,2968
1677334346,25,2972
1677335246,27,2992
1677336146,26,2963
1677337046,25,2995
1677337946,24,2966
1677338846,22,3002
1677339746,24,2952
1677340646,22,3010
1677341546,22,3119
1677342446,21,2980
1677343346,19,3090
1677344246,19,3343
1677345146,18,2942
1677346046,18,2950
1677346946,17,2982
1677347846,16,3202
1677348746,17,2950
1677349646,17,3056
1677350546,17,3085
1677351446,16,2972
1677352346,17,2949
1677353246,16,2943
1677354146,17,2986
1677355046,17,2943
1677355946,17,2937
1677356846,17,2949
1677357746,16,2935
1677358646,17,2946
1677359546,17,2951
1677360446,17,2925
1677361346,17,2942
1677362246,17,2987
1677363146,16,3009
1677364046,17,2936
1677364946,17,2941
1677365846,17,2978
1677366746,17,2938
1677367646,18,2998
1677368546,16,2942
1677369446,17,3024
