If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1675296746,16,2912
1675297646,17,2905
1675298546,17,2904
1675299446,17,2905
1675300346,16,2914
1675301246,17,2916
1675302146,16,2912
1675303046,17,2908
1675303946,16,2907
1675304846,17,2908
1675305746,17,2907
1675306646,17,2909
1675307546,16,2908
1675308446,17,2911
1675309346,17,2903
1675310246,17,2909
1675311146,17,2907
1675312046,16,2915
1675312946,16,2911
1675313846,16,2906
1675314746,17,2909
1675315646,16,2903
1675316546,16,2906
1675317446,16,2918
1675318346,16,2909
1675319246,16,2907
1675320146,16,2915
1675321046,16,2906
1675321946,17,2911
1675322846,17,2909
1675323746,17,2907
1675324646,17,2910
1675325546,17,2910
1675326446,17,2909
1675327346,17,2908
1675328246,17,2910
1675329146,16,2914
1675330046,18,2909
1675330946,18,2911
1675331846,18,2910
1675332746,19,2903
1675333646,20,2921
1675334546,20,2911
1675335446,21,2996
1675336346,22,2910
1675337246,23,2906
1675338146,23,2901
1675339046,26,2911
1675339946,26,2905
1675340846,24,2902
1675341746,26,2904
1675342646,25,2910
1675343546,24,2909
1675344446,23,2904
1675345346,23,2910
1675346246,22,2902
1675347146,22,2916
1675348046,22,2902
1675348946,21,2905
1675349846,23,2908
1675350746,23,2902
1675351646,25,2907
1675352546,21,2903
1675353446,19,2912
1675354346,19,2917
1675355246,18,2904
1675356146,17,2903
1675357046,17,2917
1675357946,17,2915
1675358846,17,2907
1675359746,17,2910
1675360646,17,2911
1675361546,17,2907
1675362446,17,2901
1675363346,17,2909
1675364246,17,2904
1675365146,17,2903
1675366046,16,2907
1675366946,17,2909
1675367846,17,2905
1675368746,16,2909
1675369646,17,2906
1675370546,17,2902
1675371446,16,2906
1675372346,16,2911
1675373246,17,2906
1675374146,17,2905
1675375046,16,2903
1675375946,17,2904
1675376846,17,2914
1675377746,16,2945
1675378646,16,2909
1675379546,17,2906
1675380446,17,2902
1675381346,17,2904
1675382246,17,2917
