If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1675469546,16,2902
1675470446,16,2897
1675471346,17,2902
1675472246,17,2903
1675473146,16,2899
1675474046,17,2895
1675474946,16,2895
1675475846,16,2904
1675476746,16,2902
1675477646,16,2904
1675478546,16,2915
1675479446,16,2897
1675480346,17,2896
1675481246,17,2909
1675482146,17,2895
1675483046,17,2903
1675483946,16,2900
1675484846,17,2900
1675485746,17,2903
1675486646,17,2898
1675487546,17,2901
1675488446,17,2931
1675489346,17,2898
1675490246,17,2906
1675491146,16,2902
1675492046,16,2900
1675492946,17,2896
1675493846,17,2902
1675494746,17,2905
1675495646,16,2909
1675496546,16,2905
1675497446,17,2916
1675498346,16,2909
1675499246,16,2909
1675500146,17,2909
1675501046,17,2914
1675501946,17,2910
1675502846,17,2905
1675503746,18,2923
1675504646,17,2901
1675505546,20,2906
1675506446,19,2917
1675507346,22,2902
1675508246,22,2900
1675509146,23,2906
1675510046,24,2916
1675510946,25,2906
1675511846,29,2899
1675512746,30,2915
1675513646,29,2921
1675514546,30,2910
1675515446,29,2906
1675516346,33,2908
1675517246,33,2914
1675518146,34,2928
1675519046,31,2903
1675519946,31,2908
1675520846,29,2937
1675521746,26,2899
1675522646,26,2901
1675523546,25,2900
1675524446,23,2904
1675525346,21,2896
1675526246,21,2920
1675527146,20,2936
1675528046,18,2905
1675528946,17,2927
1675529846,17,2903
1675530746,16,2908
1675531646,17,2898
1675532546,17,2910
1675533446,17,2920
1675534346,18,2915
1675535246,16,2906
1675536146,16,2901
1675537046,17,2908
1675537946,16,2932
1675538846,16,2908
1675539746,16,2916
1675540646,17,2910
1675541546,17,2908
1675542446,17,2902
1675543346,17,2906
1675544246,16,2921
1675545146,16,2915
1675546046,17,2936
1675546946,17,2903
1675547846,17,2913
1675548746,17,2908
1675549646,17,2908
1675550546,17,2904
1675551446,17,2918
1675552346,17,2906
1675553246,17,2917
1675554146,17,2902
1675555046,17,2900
