If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1675987946,17,2899
1675988846,16,2901
1675989746,17,2901
1675990646,17,2901
1675991546,17,2905
1675992446,17,2896
1675993346,16,2900
1675994246,17,2897
1675995146,17,2901
1675996046,17,2900
1675996946,17,2903
1675997846,17,3012
1675998746,17,2906
1675999646,17,2908
1676000546,16,2897
1676001446,17,2900
1676002346,16,2914
1676003246,16,2904
1676004146,17,2966
1676005046,17,2909
1676005946,16,2921
1676006846,17,2907
1676007746,17,2904
1676008646,16,2971
1676009546,16,2902
1676010446,16,2904
1676011346,17,2904
1676012246,17,2908
1676013146,16,2907
1676014046,17,2905
1676014946,16,2900
1676015846,17,2904
1676016746,16,2902
1676017646,16,2905
1676018546,17,2892
1676019446,17,2903
1676020346,17,2910
1676021246,18,2897
1676022146,19,2913
1676023046,19,2905
1676023946,21,2904
1676024846,23,2912
1676025746,23,2900
1676026646,25,2902
1676027546,24,2898
1676028446,24,2903
1676029346,25,2909
1676030246,24,2900
1676031146,27,3185
1676032046,38,2905
1676032946,39,2908
1676033846,40,2900
1676034746,40,2905
1676035646,28,2926
1676036546,29,2912
1676037446,30,2907
1676038346,26,2986
1676039246,32,2959
1676040146,26,2904
1676041046,27,2905
1676041946,27,2932
1676042846,26,2915
1676043746,26,2896
1676044646,24,2900
1676045546,20,2910
1676046446,19,2911
1676047346,20,2902
1676048246,18,2908
1676049146,18,2916
1676050046,17,2921
1676050946,17,2911
1676051846,16,2907
1676052746,17,2897
1676053646,17,2987
1676054546,16,2921
1676055446,16,2898
1676056346,17,2921
1676057246,17,2890
1676058146,16,2901
1676059046,17,2936
1676059946,16,2901
1676060846,16,2932
1676061746,16,2967
1676062646,17,2921
1676063546,17,2916
1676064446,17,2903
1676065346,17,2904
1676066246,17,3140
1676067146,17,2910
1676068046,16,2937
1676068946,17,2891
1676069846,16,3223
1676070746,16,2919
1676071646,16,2900
1676072546,17,2948
1676073446,17,3063
