If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1676679146,16,3000
1676680046,17,3009
1676680946,17,2982
1676681846,16,3079
1676682746,16,3129
1676683646,16,2984
1676684546,16,3041
1676685446,17,3154
1676686346,17,3286
1676687246,17,3050
1676688146,17,3406
1676689046,16,2998
1676689946,17,3023
1676690846,17,3000
1676691746,17,2970
1676692646,16,3182
1676693546,16,2997
1676694446,16,3029
1676695346,16,3034
1676696246,16,2996
1676697146,17,2989
1676698046,17,3762
1676698946,17,3100
1676699846,16,3041
1676700746,18,2974
1676701646,17,2977
1676702546,17,2978
1676703446,17,2967
1676704346,16,2969
1676705246,17,2966
1676706146,17,2978
1676707046,15,2972
1676707946,18,2976
1676708846,16,2998
1676709746,17,2965
1676710646,19,2964
1676711546,19,2962
1676712446,21,2972
1676713346,22,2967
1676714246,24,2965
1676715146,26,2973
1676716046,30,2970
1676716946,33,2965
1676717846,34,2960
1676718746,36,2964
1676719646,35,2967
1676720546,36,2967
1676721446,38,2970
1676722346,42,2963
1676723246,41,2978
1676724146,40,2978
1676725046,47,2969
1676725946,44,2968
1676726846,51,2984
1676727746,39,2966
1676728646,37,2964
1676729546,38,2964
1676730446,35,2969
1676731346,36,2965
1676732246,37,2965
1676733146,33,2963
1676734046,33,2964
1676734946,32,2976
1676735846,27,2972
1676736746,23,2970
1676737646,22,2965
1676738546,20,2968
1676739446,20,2973
1676740346,19,2979
1676741246,18,2969
1676742146,18,2968
1676743046,17,2963
1676743946,17,2964
1676744846,16,2971
1676745746,17,2970
1676746646,17,2966
1676747546,17,2974
1676748446,17,2964
1676749346,16,2963
1676750246,16,2971
1676751146,17,2969
1676752046,16,2968
1676752946,17,2977
1676753846,16,2963
1676754746,17,2969
1676755646,17,2964
1676756546,16,2976
1676757446,18,2955
1676758346,16,2970
1676759246,17,2973
1676760146,17,2968
1676761046,16,2962
1676761946,17,2962
1676762846,17,2959
1676763746,17,2971
1676764646,17,2966
