If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:106

time,ambient_light,scattered_light
1674778346,17,2950
1674779246,17,2949
1674780146,17,2947
1674781046,17,2952
1674781946,17,2950
1674782846,16,2949
1674783746,17,2949
1674784646,17,2952
1674785546,16,2944
1674786446,17,2949
1674787346,17,2944
1674788246,17,2949
1674789146,16,2952
1674790046,16,2950
1674790946,16,2947
1674791846,17,2953
1674792746,17,2946
1674793646,17,2940
1674794546,17,2942
1674795446,16,2940
1674796346,17,2947
1674797246,16,2946
1674798146,17,2941
1674799046,18,2944
1674799946,17,2947
1674800846,17,2944
1674801746,16,2949
1674802646,17,2951
1674803546,17,2943
1674804446,16,2942
1674805346,16,2947
1674806246,17,2947
1674807146,17,2945
1674808046,16,2945
1674808946,16,2950
1674809846,17,2945
1674810746,17,2944
1674811646,17,2942
1674812546,18,2946
1674813446,18,2951
1674814346,19,2944
1674815246,20,2946
1674816146,21,2944
1674817046,22,2947
1674817946,25,2945
1674818846,26,2948
1674819746,26,2945
1674820646,28,2947
1674821546,29,2945
1674822446,31,2942
1674823346,32,2942
1674824246,32,2951
1674825146,31,2949
1674826046,30,2949
1674826946,33,2949
1674827846,32,2949
1674828746,29,2950
1674829646,29,2947
1674830546,25,2955
1674831446,23,2945
1674832346,21,2942
1674833246,21,2947
1674834146,20,2949
1674835046,19,2944
1674835946,18,2945
1674836846,18,2948
1674837746,17,2946
1674838646,17,2944
1674839546,17,2947
1674840446,17,2952
1674841346,16,2947
1674842246,16,2954
1674843146,18,2953
1674844046,17,3057
1674844946,17,2947
1674845846,17,2946
1674846746,17,2947
1674847646,17,2951
1674848546,17,2941
1674849446,16,2943
1674850346,16,2949
1674851246,18,2943
1674852146,17,2952
1674853046,17,2946
1674853946,17,2948
1674854846,17,2947
1674855746,17,2944
1674856646,17,2959
1674857546,17,2951
1674858446,17,2950
1674859346,17,2950
1674860246,17,2951
1674861146,16,2949
1674862046,17,2944
1674862946,17,2945
1674863846,17,2943
