If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1676419438,18,18544
1676420338,18,19114
1676421238,19,18491
1676422138,18,18433
1676423038,18,19120
1676423938,18,18493
1676424838,18,18296
1676425738,18,18413
1676426638,18,18842
1676427538,17,18812
1676428438,19,18822
1676429338,19,18844
1676430238,19,19475
1676431138,19,19302
1676432038,18,18977
1676432938,18,18711
1676433838,18,19039
1676434738,18,19173
1676435638,19,19484
1676436538,18,18772
1676437438,17,19092
1676438338,18,19100
1676439238,19,19286
1676440138,18,19263
1676441038,19,19242
1676441938,19,19239
1676442838,19,19729
1676443738,18,19153
1676444638,18,19225
1676445538,19,19441
1676446438,18,19870
1676447338,17,19870
1676448238,19,19241
1676449138,18,19835
1676450038,18,20118
1676450938,18,19769
1676451838,18,19770
1676452738,19,19736
1676453638,18,19980
1676454538,19,20034
1676455438,19,19910
1676456338,19,19533
1676457238,20,20006
1676458138,20,19926
1676459038,20,19815
1676459938,21,20102
1676460838,21,20065
1676461738,20,20559
1676462638,21,20507
1676463538,22,20222
1676464438,21,20545
1676465338,21,20170
1676466238,21,20362
1676467138,21,20660
1676468038,21,20341
1676468938,21,20503
1676469838,21,20802
1676470738,21,20701
1676471638,21,20736
1676472538,20,20445
1676473438,21,20360
1676474338,20,20683
1676475238,20,20204
1676476138,20,20826
1676477038,19,20646
1676477938,19,20695
1676478838,20,20031
1676479738,19,20892
1676480638,19,20832
1676481538,18,20620
1676482438,17,20293
1676483338,18,20678
1676484238,18,20550
1676485138,18,20575
1676486038,19,20904
1676486938,18,20989
1676487838,18,20964
1676488738,18,20724
1676489638,18,21092
1676490538,19,20990
1676491438,18,21005
1676492338,19,20147
1676493238,19,20564
1676494138,18,20796
1676495038,19,20664
1676495938,19,20564
1676496838,19,20536
1676497738,18,20926
1676498638,19,20947
1676499538,18,21027
1676500438,19,20668
1676501338,18,20666
1676502238,19,20451
1676503138,18,20651
1676504038,18,20511
1676504938,19,20699
