If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1675037038,19,3019
1675037938,19,3030
1675038838,18,3031
1675039738,18,3033
1675040638,19,3034
1675041538,17,3033
1675042438,17,3027
1675043338,18,3046
1675044238,18,3040
1675045138,17,3020
1675046038,18,3029
1675046938,18,3035
1675047838,18,3047
1675048738,18,3049
1675049638,17,3051
1675050538,18,3054
1675051438,17,3054
1675052338,17,3057
1675053238,17,2977
1675054138,18,2973
1675055038,17,2961
1675055938,18,2965
1675056838,17,2964
1675057738,17,2963
1675058638,17,2949
1675059538,18,2956
1675060438,18,2958
1675061338,17,2975
1675062238,17,2959
1675063138,18,2966
1675064038,18,2967
1675064938,19,2964
1675065838,17,2967
1675066738,17,2965
1675067638,18,2980
1675068538,18,2959
1675069438,18,2954
1675070338,17,2957
1675071238,18,2964
1675072138,19,2961
1675073038,19,2965
1675073938,21,2965
1675074838,22,2973
1675075738,24,2977
1675076638,25,2982
1675077538,26,2968
1675078438,26,2969
1675079338,27,2970
1675080238,28,2977
1675081138,30,2974
1675082038,29,2981
1675082938,29,3002
1675083838,30,2973
1675084738,30,2984
1675085638,31,2990
1675086538,30,2994
1675087438,29,2993
1675088338,30,3004
1675089238,28,2993
1675090138,26,2990
1675091038,24,3005
1675091938,24,2993
1675092838,24,3003
1675093738,22,3013
1675094638,20,3020
1675095538,20,3018
1675096438,18,3018
1675097338,19,3028
1675098238,18,3019
1675099138,19,3030
1675100038,17,3024
1675100938,17,3025
1675101838,18,3030
1675102738,17,3044
1675103638,17,3036
1675104538,18,3041
1675105438,18,3044
1675106338,17,3058
1675107238,18,3072
1675108138,18,3042
1675109038,17,3048
1675109938,18,3060
1675110838,18,3066
1675111738,19,3056
1675112638,17,3064
1675113538,18,3053
1675114438,18,3045
1675115338,18,3059
1675116238,18,3085
1675117138,17,3102
1675118038,17,3059
1675118938,17,3077
1675119838,18,3052
1675120738,18,3077
1675121638,17,3018
1675122538,17,3014
