If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1676333038,18,16810
1676333938,18,16082
1676334838,18,16088
1676335738,18,16085
1676336638,18,16712
1676337538,19,16809
1676338438,18,16540
1676339338,18,15567
1676340238,18,16428
1676341138,18,16691
1676342038,18,16663
1676342938,18,16716
1676343838,18,16977
1676344738,18,16988
1676345638,18,17433
1676346538,18,17093
1676347438,19,16867
1676348338,18,17313
1676349238,18,17309
1676350138,18,17113
1676351038,18,17404
1676351938,18,16431
1676352838,17,16523
1676353738,17,16847
1676354638,18,16878
1676355538,19,15638
1676356438,18,16907
1676357338,18,16559
1676358238,18,17274
1676359138,18,18296
1676360038,19,16852
1676360938,18,17578
1676361838,18,17485
1676362738,18,16630
1676363638,18,17789
1676364538,18,18103
1676365438,19,17821
1676366338,18,18801
1676367238,18,17354
1676368138,20,16935
1676369038,19,18821
1676369938,20,17122
1676370838,19,17097
1676371738,20,17591
1676372638,20,17725
1676373538,21,18034
1676374438,20,17959
1676375338,22,17675
1676376238,21,18480
1676377138,21,17809
1676378038,21,18070
1676378938,22,18170
1676379838,22,17949
1676380738,22,18197
1676381638,22,18544
1676382538,24,17589
1676383438,24,17977
1676384338,22,18194
1676385238,22,18670
1676386138,22,18030
1676387038,21,17492
1676387938,20,18610
1676388838,20,17822
1676389738,19,18003
1676390638,19,18300
1676391538,19,18138
1676392438,19,18087
1676393338,19,18850
1676394238,18,18602
1676395138,18,18939
1676396038,18,18391
1676396938,17,18608
1676397838,19,18405
1676398738,18,18707
1676399638,17,18719
1676400538,19,18292
1676401438,18,18702
1676402338,18,18256
1676403238,18,18638
1676404138,17,18967
1676405038,19,18745
1676405938,19,18831
1676406838,18,18829
1676407738,18,17513
1676408638,18,18395
1676409538,19,18501
1676410438,18,18219
1676411338,19,18151
1676412238,19,18538
1676413138,18,18398
1676414038,17,18252
1676414938,19,18577
1676415838,18,18662
1676416738,19,18629
1676417638,19,18660
1676418538,18,18751
