If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1676765038,19,23845
1676765938,19,24179
1676766838,18,23960
1676767738,19,24135
1676768638,19,23795
1676769538,19,23702
1676770438,19,23132
1676771338,19,23854
1676772238,18,23673
1676773138,18,23145
1676774038,18,23885
1676774938,18,23500
1676775838,19,24073
1676776738,18,23864
1676777638,19,23991
1676778538,18,23932
1676779438,18,24167
1676780338,19,23910
1676781238,19,24274
1676782138,17,24047
1676783038,18,23583
1676783938,19,23803
1676784838,19,23787
1676785738,18,23863
1676786638,19,23987
1676787538,18,23908
1676788438,18,23884
1676789338,18,23838
1676790238,19,23714
1676791138,18,23436
1676792038,19,23690
1676792938,18,23411
1676793838,18,23458
1676794738,18,23945
1676795638,18,23697
1676796538,19,23962
1676797438,19,23723
1676798338,18,23769
1676799238,19,24058
1676800138,19,24151
1676801038,18,23977
1676801938,19,24038
1676802838,19,24085
1676803738,19,24026
1676804638,18,22981
1676805538,18,23771
1676806438,19,23836
1676807338,19,23497
1676808238,18,24165
1676809138,18,23964
1676810038,18,24006
1676810938,18,24009
1676811838,18,23844
1676812738,19,24121
1676813638,18,24147
1676814538,19,24217
1676815438,19,23997
1676816338,19,23825
1676817238,19,24168
1676818138,19,24088
1676819038,18,24052
1676819938,18,23912
1676820838,20,24044
1676821738,19,24143
1676822638,19,24054
1676823538,19,24137
1676824438,19,24212
1676825338,19,24233
1676826238,19,24213
1676827138,19,24348
1676828038,17,24140
1676828938,19,24255
1676829838,18,24163
1676830738,19,24266
1676831638,19,24314
1676832538,18,24111
1676833438,19,24340
1676834338,19,24293
1676835238,19,24282
1676836138,18,24234
1676837038,18,23881
1676837938,18,23548
1676838838,18,24100
1676839738,18,24133
1676840638,19,23885
1676841538,19,24159
1676842438,19,24041
1676843338,19,24145
1676844238,18,24235
1676845138,19,23677
1676846038,19,23496
1676846938,19,23835
1676847838,18,24270
1676848738,18,23648
1676849638,19,23191
1676850538,19,24121
