If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1675382638,17,3453
1675383538,19,3389
1675384438,17,3585
1675385338,19,3288
1675386238,18,3608
1675387138,18,3338
1675388038,18,3472
1675388938,18,3529
1675389838,18,3549
1675390738,18,3270
1675391638,17,3250
1675392538,18,3416
1675393438,18,3484
1675394338,17,3370
1675395238,17,3384
1675396138,17,3487
1675397038,18,3424
1675397938,18,3447
1675398838,18,3345
1675399738,18,3423
1675400638,18,3297
1675401538,17,3290
1675402438,17,3483
1675403338,18,3381
1675404238,18,3466
1675405138,18,3461
1675406038,17,3614
1675406938,18,3465
1675407838,17,3288
1675408738,18,3462
1675409638,17,3504
1675410538,17,3693
1675411438,18,3823
1675412338,18,3601
1675413238,17,3491
1675414138,18,3399
1675415038,18,3354
1675415938,18,3457
1675416838,18,3468
1675417738,20,3470
1675418638,21,3496
1675419538,23,3548
1675420438,24,3609
1675421338,25,3394
1675422238,26,3766
1675423138,27,3608
1675424038,29,3329
1675424938,35,3511
1675425838,35,3609
1675426738,33,3718
1675427638,37,3662
1675428538,34,3489
1675429438,36,3418
1675430338,34,3830
1675431238,33,3542
1675432138,33,3623
1675433038,30,3549
1675433938,30,3614
1675434838,29,3564
1675435738,27,3662
1675436638,26,3557
1675437538,25,3583
1675438438,25,3697
1675439338,22,3509
1675440238,20,3663
1675441138,20,3714
1675442038,18,3626
1675442938,19,3620
1675443838,18,3513
1675444738,17,3675
1675445638,18,3687
1675446538,17,3454
1675447438,18,3633
1675448338,17,3634
1675449238,18,3786
1675450138,18,3657
1675451038,18,3643
1675451938,18,3882
1675452838,16,3837
1675453738,17,4468
1675454638,19,4097
1675455538,18,3872
1675456438,17,4155
1675457338,18,3948
1675458238,19,3828
1675459138,17,3884
1675460038,18,3630
1675460938,18,3993
1675461838,18,3552
1675462738,19,3794
1675463638,17,3855
1675464538,18,3780
1675465438,18,3869
1675466338,18,3947
1675467238,17,3848
1675468138,18,3952
