If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1675123438,18,3016
1675124338,18,3010
1675125238,18,2996
1675126138,17,3012
1675127038,19,3030
1675127938,18,3018
1675128838,19,3084
1675129738,17,3012
1675130638,18,2997
1675131538,17,3003
1675132438,18,3003
1675133338,18,3000
1675134238,18,2999
1675135138,18,3016
1675136038,17,2984
1675136938,18,2987
1675137838,19,3085
1675138738,17,3004
1675139638,18,3068
1675140538,18,2928
1675141438,17,2917
1675142338,17,2923
1675143238,17,2895
1675144138,18,2922
1675145038,19,2933
1675145938,17,2896
1675146838,17,3075
1675147738,18,2912
1675148638,19,2953
1675149538,18,2916
1675150438,18,2904
1675151338,18,2908
1675152238,19,2937
1675153138,18,3177
1675154038,18,2921
1675154938,18,2918
1675155838,17,2922
1675156738,19,2923
1675157638,19,2935
1675158538,19,2950
1675159438,20,2925
1675160338,21,2925
1675161238,23,2942
1675162138,23,2917
1675163038,26,2921
1675163938,27,2926
1675164838,33,2944
1675165738,36,2923
1675166638,34,2933
1675167538,31,2936
1675168438,33,2918
1675169338,39,2922
1675170238,37,2929
1675171138,36,2931
1675172038,32,2933
1675172938,33,2932
1675173838,32,2933
1675174738,29,2947
1675175638,29,2941
1675176538,28,2945
1675177438,26,2949
1675178338,25,2953
1675179238,24,2950
1675180138,23,2951
1675181038,21,2960
1675181938,20,2963
1675182838,19,2960
1675183738,18,2974
1675184638,17,2951
1675185538,18,2977
1675186438,17,2971
1675187338,18,3013
1675188238,18,3001
1675189138,18,2965
1675190038,17,2974
1675190938,17,2980
1675191838,18,2988
1675192738,17,2999
1675193638,17,2971
1675194538,17,2968
1675195438,18,2972
1675196338,18,2987
1675197238,18,2980
1675198138,17,2971
1675199038,17,2984
1675199938,19,2975
1675200838,17,2987
1675201738,17,3007
1675202638,18,2993
1675203538,17,2992
1675204438,18,3017
1675205338,17,3001
1675206238,18,3029
1675207138,17,2997
1675208038,18,2970
1675208938,16,3043
