If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1676678638,19,22969
1676679538,19,22986
1676680438,18,23156
1676681338,18,23020
1676682238,19,23122
1676683138,18,23116
1676684038,17,23049
1676684938,18,23181
1676685838,18,23144
1676686738,18,23288
1676687638,18,23160
1676688538,19,23345
1676689438,18,23294
1676690338,18,23285
1676691238,19,23391
1676692138,18,23251
1676693038,18,23272
1676693938,18,23409
1676694838,18,23398
1676695738,18,23225
1676696638,18,23470
1676697538,18,23141
1676698438,19,23530
1676699338,18,23388
1676700238,19,23412
1676701138,19,23500
1676702038,18,23542
1676702938,18,23477
1676703838,19,23317
1676704738,19,23378
1676705638,18,23450
1676706538,19,23475
1676707438,19,23512
1676708338,18,23521
1676709238,19,23424
1676710138,18,23600
1676711038,18,23370
1676711938,18,23611
1676712838,19,23632
1676713738,19,23594
1676714638,18,23584
1676715538,20,23568
1676716438,19,23570
1676717338,19,23540
1676718238,20,23189
1676719138,18,23343
1676720038,18,23629
1676720938,18,23567
1676721838,19,23578
1676722738,18,23601
1676723638,19,23646
1676724538,19,23414
1676725438,19,23559
1676726338,19,23692
1676727238,19,23752
1676728138,18,23616
1676729038,18,23726
1676729938,19,23761
1676730838,18,23920
1676731738,19,23604
1676732638,19,23770
1676733538,19,23927
1676734438,19,23868
1676735338,19,23790
1676736238,19,23590
1676737138,19,23821
1676738038,18,23792
1676738938,19,23892
1676739838,19,23821
1676740738,18,23849
1676741638,18,23827
1676742538,18,23855
1676743438,19,23833
1676744338,19,23959
1676745238,18,23849
1676746138,20,23915
1676747038,18,23942
1676747938,19,23946
1676748838,19,23882
1676749738,18,23953
1676750638,18,23981
1676751538,18,24010
1676752438,18,24041
1676753338,18,23756
1676754238,18,24062
1676755138,18,24000
1676756038,18,24057
1676756938,19,23734
1676757838,19,24030
1676758738,18,23803
1676759638,18,23627
1676760538,19,24000
1676761438,19,23889
1676762338,17,23606
1676763238,18,24017
1676764138,18,23914
