If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1676160238,18,10944
1676161138,18,12927
1676162038,18,11582
1676162938,18,10594
1676163838,18,12530
1676164738,19,13595
1676165638,18,13448
1676166538,19,13669
1676167438,17,13101
1676168338,18,14580
1676169238,18,13556
1676170138,18,14168
1676171038,18,13974
1676171938,18,14206
1676172838,17,13242
1676173738,17,14322
1676174638,18,13461
1676175538,18,13916
1676176438,18,14214
1676177338,17,13692
1676178238,18,13408
1676179138,18,13985
1676180038,18,13929
1676180938,19,13357
1676181838,18,13328
1676182738,19,13879
1676183638,18,13020
1676184538,18,13752
1676185438,18,12559
1676186338,18,14496
1676187238,18,13287
1676188138,18,14173
1676189038,18,13248
1676189938,18,13161
1676190838,19,12941
1676191738,18,13703
1676192638,19,14287
1676193538,18,13949
1676194438,19,13310
1676195338,19,15194
1676196238,20,15278
1676197138,21,14869
1676198038,21,14055
1676198938,23,13625
1676199838,25,12944
1676200738,23,15095
1676201638,22,14632
1676202538,23,15216
1676203438,25,14551
1676204338,25,14774
1676205238,28,13590
1676206138,25,14089
1676207038,26,14767
1676207938,25,13501
1676208838,24,14643
1676209738,23,15369
1676210638,23,14965
1676211538,24,13846
1676212438,24,14939
1676213338,23,14636
1676214238,22,14002
1676215138,22,13809
1676216038,21,15166
1676216938,21,14350
1676217838,20,14460
1676218738,20,13593
1676219638,20,13786
1676220538,19,14023
1676221438,19,14307
1676222338,19,14161
1676223238,18,13934
1676224138,18,13884
1676225038,18,14173
1676225938,17,14305
1676226838,19,14938
1676227738,19,14724
1676228638,17,15023
1676229538,18,15219
1676230438,18,14995
1676231338,19,15371
1676232238,18,14938
1676233138,19,14717
1676234038,18,14349
1676234938,18,15230
1676235838,18,14923
1676236738,18,14898
1676237638,18,14394
1676238538,17,15147
1676239438,17,14571
1676240338,19,14220
1676241238,18,14576
1676242138,18,15118
1676243038,18,14862
1676243938,18,15902
1676244838,18,15983
1676245738,18,15271
