If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1674605038,18,2723
1674605938,18,2728
1674606838,18,2730
1674607738,19,2726
1674608638,18,2716
1674609538,18,2723
1674610438,18,2729
1674611338,17,2725
1674612238,19,2727
1674613138,17,2722
1674614038,18,2722
1674614938,17,2719
1674615838,18,2725
1674616738,19,2732
1674617638,18,2725
1674618538,18,2721
1674619438,19,2722
1674620338,18,2721
1674621238,17,2724
1674622138,18,2722
1674623038,18,2730
1674623938,19,2724
1674624838,17,2737
1674625738,19,2725
1674626638,19,2726
1674627538,17,2733
1674628438,18,2728
1674629338,20,2742
1674630238,18,2737
1674631138,18,2731
1674632038,18,2727
1674632938,18,2725
1674633838,17,2734
1674634738,19,2739
1674635638,18,2729
1674636538,18,2727
1674637438,18,2732
1674638338,18,2735
1674639238,19,2730
1674640138,20,2730
1674641038,21,2733
1674641938,23,2729
1674642838,25,2728
1674643738,28,2731
1674644638,31,2728
1674645538,34,2734
1674646438,38,2739
1674647338,41,2755
1674648238,41,2740
1674649138,43,2733
1674650038,45,2733
1674650938,45,2734
1674651838,43,2733
1674652738,39,2732
1674653638,38,2735
1674654538,41,2736
1674655438,41,2745
1674656338,41,2730
1674657238,39,2735
1674658138,36,2731
1674659038,30,2745
1674659938,27,2733
1674660838,24,2737
1674661738,21,2732
1674662638,20,2747
1674663538,20,2766
1674664438,19,2734
1674665338,19,2736
1674666238,18,2739
1674667138,18,2737
1674668038,18,2748
1674668938,18,2746
1674669838,17,2739
1674670738,19,2734
1674671638,18,2733
1674672538,18,2739
1674673438,18,2736
1674674338,18,2733
1674675238,18,2737
1674676138,18,2743
1674677038,17,2735
1674677938,18,2736
1674678838,18,2731
1674679738,18,2735
1674680638,18,2738
1674681538,18,2738
1674682438,18,2743
1674683338,18,2737
1674684238,18,2737
1674685138,19,2749
1674686038,17,2738
1674686938,18,2740
1674687838,18,2747
1674688738,18,2739
1674689638,18,2744
1674690538,19,2756
