If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1675987438,18,15245
1675988338,17,15732
1675989238,19,16209
1675990138,18,15924
1675991038,18,15565
1675991938,17,15732
1675992838,17,15531
1675993738,18,15982
1675994638,19,15790
1675995538,18,15992
1675996438,18,15870
1675997338,17,16200
1675998238,18,16270
1675999138,18,15158
1676000038,18,15887
1676000938,19,15460
1676001838,18,15530
1676002738,18,15879
1676003638,18,15741
1676004538,17,14932
1676005438,18,15152
1676006338,18,14347
1676007238,18,12470
1676008138,18,15416
1676009038,19,15348
1676009938,18,15985
1676010838,18,16093
1676011738,17,15665
1676012638,17,13548
1676013538,18,15880
1676014438,18,15165
1676015338,18,14236
1676016238,17,15518
1676017138,18,16257
1676018038,18,16001
1676018938,18,14985
1676019838,19,16012
1676020738,19,15836
1676021638,19,14737
1676022538,19,15022
1676023438,20,15269
1676024338,22,14468
1676025238,22,15351
1676026138,23,15885
1676027038,26,14134
1676027938,22,15330
1676028838,22,14523
1676029738,23,14166
1676030638,23,15140
1676031538,23,15416
1676032438,30,15333
1676033338,29,15008
1676034238,33,14774
1676035138,30,14813
1676036038,25,14939
1676036938,27,13545
1676037838,25,15122
1676038738,26,14875
1676039638,22,15797
1676040538,24,15350
1676041438,24,15906
1676042338,26,15124
1676043238,24,15656
1676044138,24,15403
1676045038,22,15517
1676045938,20,15423
1676046838,20,15188
1676047738,21,16279
1676048638,18,15062
1676049538,18,15629
1676050438,18,14857
1676051338,18,15263
1676052238,18,15458
1676053138,18,14833
1676054038,18,15583
1676054938,18,15674
1676055838,18,15163
1676056738,18,14687
1676057638,18,15403
1676058538,18,12941
1676059438,17,15192
1676060338,19,15172
1676061238,18,14029
1676062138,18,13545
1676063038,18,13858
1676063938,19,14539
1676064838,18,14619
1676065738,18,14631
1676066638,18,14538
1676067538,19,14384
1676068438,19,14483
1676069338,18,15044
1676070238,18,14634
1676071138,19,14992
1676072038,18,14966
1676072938,18,14775
