If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1677369838,19,25321
1677370738,18,25298
1677371638,19,25301
1677372538,19,25296
1677373438,18,25335
1677374338,18,25305
1677375238,18,25274
1677376138,19,25302
1677377038,19,25297
1677377938,19,25262
1677378838,19,25203
1677379738,19,25370
1677380638,20,25287
1677381538,19,25258
1677382438,19,25216
1677383338,19,25342
1677384238,18,25324
1677385138,19,25260
1677386038,19,25303
1677386938,19,25262
1677387838,19,25124
1677388738,19,25286
1677389638,18,25244
1677390538,19,25235
1677391438,19,25314
1677392338,19,25315
1677393238,19,25320
1677394138,19,25290
1677395038,19,25283
1677395938,19,25311
1677396838,18,25292
1677397738,19,25349
1677398638,19,25157
1677399538,20,25240
1677400438,19,25350
1677401338,19,25340
1677402238,18,25058
1677403138,19,25206
1677404038,18,25305
1677404938,19,25167
1677405838,18,25326
1677406738,18,25223
1677407638,18,25258
1677408538,19,25315
1677409438,19,25280
1677410338,19,25169
1677411238,19,25270
1677412138,19,25168
1677413038,19,25325
1677413938,19,25193
1677414838,19,25265
1677415738,19,25186
1677416638,19,25270
1677417538,19,25229
1677418438,18,25119
1677419338,20,25087
1677420238,20,25189
1677421138,19,25252
1677422038,19,25224
1677422938,20,25275
1677423838,19,25164
1677424738,19,25040
1677425638,18,25319
1677426538,18,25199
1677427438,18,25317
1677428338,18,25271
1677429238,19,25248
1677430138,19,25090
1677431038,18,25257
1677431938,19,25121
1677432838,18,25307
1677433738,20,25184
1677434638,18,25239
1677435538,19,25224
1677436438,19,25161
1677437338,20,25252
1677438238,19,25147
1677439138,19,25241
1677440038,19,25245
1677440938,18,25194
1677441838,18,25304
1677442738,19,25044
1677443638,19,25044
1677444538,19,25013
1677445438,19,25249
1677446338,19,25158
1677447238,19,24775
1677448138,19,25181
1677449038,19,25205
1677449938,19,25157
1677450838,19,25187
1677451738,18,24751
1677452638,19,25064
1677453538,18,24612
1677454438,18,25011
1677455338,19,24975
