If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1676505838,19,20926
1676506738,18,20257
1676507638,19,20599
1676508538,19,20168
1676509438,18,20329
1676510338,18,20580
1676511238,18,20204
1676512138,18,19929
1676513038,19,20189
1676513938,18,20607
1676514838,18,19914
1676515738,17,20343
1676516638,18,20046
1676517538,18,19736
1676518438,19,19942
1676519338,18,19526
1676520238,18,19158
1676521138,18,19848
1676522038,19,19617
1676522938,18,19605
1676523838,17,19300
1676524738,18,20391
1676525638,19,20481
1676526538,19,20089
1676527438,18,20220
1676528338,19,20585
1676529238,19,20149
1676530138,18,20430
1676531038,17,20602
1676531938,18,20751
1676532838,18,20163
1676533738,19,20326
1676534638,19,20578
1676535538,19,19843
1676536438,18,20080
1676537338,18,21041
1676538238,19,20189
1676539138,20,20723
1676540038,18,20645
1676540938,19,20632
1676541838,19,20280
1676542738,19,20721
1676543638,20,20787
1676544538,19,21218
1676545438,20,20666
1676546338,19,20850
1676547238,20,21227
1676548138,20,20387
1676549038,20,21157
1676549938,21,20963
1676550838,19,21108
1676551738,20,21289
1676552638,20,20989
1676553538,21,21002
1676554438,20,21064
1676555338,19,21157
1676556238,20,21334
1676557138,20,21157
1676558038,21,20540
1676558938,20,20564
1676559838,20,19502
1676560738,20,20501
1676561638,20,20648
1676562538,20,20549
1676563438,18,20431
1676564338,19,20273
1676565238,19,20599
1676566138,19,20409
1676567038,19,20579
1676567938,18,20482
1676568838,18,20473
1676569738,18,19776
1676570638,18,19347
1676571538,19,19712
1676572438,18,20430
1676573338,18,19910
1676574238,18,20156
1676575138,18,19243
1676576038,18,20235
1676576938,19,19771
1676577838,18,20013
1676578738,18,19567
1676579638,18,19983
1676580538,18,19508
1676581438,18,20288
1676582338,18,20699
1676583238,18,20191
1676584138,18,19855
1676585038,18,20200
1676585938,19,19397
1676586838,18,20520
1676587738,18,20357
1676588638,19,19924
1676589538,18,20693
1676590438,19,20338
1676591338,19,20934
