If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1674950638,18,2865
1674951538,17,2879
1674952438,19,2889
1674953338,18,2907
1674954238,17,2906
1674955138,17,2893
1674956038,18,2902
1674956938,18,2895
1674957838,18,2893
1674958738,18,2902
1674959638,18,2897
1674960538,19,2897
1674961438,19,2890
1674962338,18,2898
1674963238,18,2895
1674964138,17,2891
1674965038,17,2896
1674965938,18,2895
1674966838,18,2911
1674967738,18,2899
1674968638,18,2907
1674969538,18,2903
1674970438,18,2895
1674971338,17,2905
1674972238,18,2897
1674973138,18,2901
1674974038,17,2904
1674974938,18,2900
1674975838,18,2906
1674976738,17,2912
1674977638,18,2897
1674978538,17,2902
1674979438,17,2904
1674980338,17,2901
1674981238,18,2910
1674982138,18,2904
1674983038,19,2911
1674983938,17,2916
1674984838,19,2929
1674985738,18,2935
1674986638,20,2934
1674987538,22,2936
1674988438,21,2928
1674989338,23,2937
1674990238,25,2931
1674991138,27,2940
1674992038,28,2947
1674992938,30,2948
1674993838,32,2937
1674994738,31,2921
1674995638,34,2941
1674996538,31,2966
1674997438,34,2948
1674998338,36,2953
1674999238,36,2950
1675000138,37,2962
1675001038,35,2953
1675001938,33,2963
1675002838,32,2964
1675003738,32,2952
1675004638,29,2960
1675005538,26,2981
1675006438,24,2963
1675007338,22,2972
1675008238,21,2970
1675009138,20,2981
1675010038,19,2976
1675010938,17,2979
1675011838,18,3014
1675012738,18,3005
1675013638,18,2998
1675014538,17,2953
1675015438,17,3002
1675016338,18,3017
1675017238,18,3037
1675018138,17,3025
1675019038,19,3032
1675019938,18,3028
1675020838,18,2998
1675021738,18,2997
1675022638,18,3036
1675023538,18,3039
1675024438,17,3038
1675025338,17,3045
1675026238,17,3031
1675027138,17,2987
1675028038,18,3026
1675028938,18,3062
1675029838,19,3040
1675030738,17,3028
1675031638,18,3024
1675032538,17,3024
1675033438,19,3021
1675034338,17,3017
1675035238,18,3012
1675036138,18,3021
