If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:125

time,ambient_light,scattered_light
1675555438,18,3794
1675556338,17,3695
1675557238,17,4304
1675558138,17,4041
1675559038,19,3644
1675559938,18,4032
1675560838,17,3758
1675561738,18,4081
1675562638,18,3741
1675563538,17,4102
1675564438,18,4041
1675565338,17,3913
1675566238,17,3856
1675567138,18,4053
1675568038,18,3824
1675568938,17,3664
1675569838,18,3853
1675570738,17,3797
1675571638,18,3891
1675572538,17,3765
1675573438,18,3897
1675574338,19,3769
1675575238,18,3865
1675576138,18,3893
1675577038,18,3933
1675577938,18,3873
1675578838,18,3963
1675579738,18,4111
1675580638,18,3951
1675581538,18,3960
1675582438,18,4068
1675583338,18,4082
1675584238,17,4283
1675585138,17,4124
1675586038,18,4105
1675586938,18,4075
1675587838,18,4137
1675588738,18,4103
1675589638,18,4236
1675590538,19,4235
1675591438,22,4237
1675592338,23,4243
1675593238,24,4263
1675594138,25,4323
1675595038,28,4460
1675595938,30,4314
1675596838,31,4074
1675597738,32,4378
1675598638,34,4354
1675599538,36,4194
1675600438,36,3954
1675601338,36,4578
1675602238,36,4529
1675603138,35,4499
1675604038,36,4233
1675604938,35,4285
1675605838,33,3942
1675606738,30,4182
1675607638,28,4286
1675608538,28,4642
1675609438,26,4221
1675610338,25,4453
1675611238,24,4454
1675612138,23,4020
1675613038,22,4051
1675613938,22,4021
1675614838,20,4018
1675615738,19,4084
1675616638,18,4271
1675617538,18,4367
1675618438,18,4698
1675619338,17,4418
1675620238,18,4594
1675621138,17,4622
1675622038,19,4487
1675622938,18,4044
1675623838,18,4538
1675624738,17,4525
1675625638,18,4349
1675626538,18,4522
1675627438,18,5558
1675628338,18,4373
1675629238,18,4418
1675630138,18,4509
1675631038,18,4759
1675631938,17,4376
1675632838,18,5156
1675633738,17,4731
1675634638,18,4450
1675635538,18,4648
1675636438,17,4355
1675637338,18,4772
1675638238,17,4401
1675639138,18,4485
1675640038,19,4579
1675640938,18,4608
