If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1677024859,10,3798
1677025759,11,3782
1677026659,11,3863
1677027559,11,3812
1677028459,10,3849
1677029359,10,3849
1677030259,11,3764
1677031159,10,3823
1677032059,10,3742
1677032959,10,3839
1677033859,10,3782
1677034759,11,3754
1677035659,11,3812
1677036559,11,3827
1677037459,11,3766
1677038359,11,3768
1677039259,11,3889
1677040159,10,3819
1677041059,10,3871
1677041959,10,3870
1677042859,11,3866
1677043759,11,3866
1677044659,10,3882
1677045559,10,3804
1677046459,10,3888
1677047359,12,3843
1677048259,11,3812
1677049159,10,3833
1677050059,10,3806
1677050959,11,3873
1677051859,11,3799
1677052759,10,3946
1677053659,10,3823
1677054559,11,3843
1677055459,10,3898
1677056359,11,3896
1677057259,13,3835
1677058159,13,3886
1677059059,14,3892
1677059959,13,3801
1677060859,15,3839
1677061759,16,3885
1677062659,18,3704
1677063559,19,3935
1677064459,20,3849
1677065359,20,3898
1677066259,22,3865
1677067159,24,3853
1677068059,23,3831
1677068959,22,3806
1677069859,24,3880
1677070759,27,3825
1677071659,29,3819
1677072559,27,3757
1677073459,26,3829
1677074359,29,3827
1677075259,31,3778
1677076159,28,3783
1677077059,26,3812
1677077959,24,3857
1677078859,23,3821
1677079759,22,3814
1677080659,21,3796
1677081559,20,3850
1677082459,18,3794
1677083359,16,3874
1677084259,14,3833
1677085159,13,3772
1677086059,12,3854
1677086959,11,3845
1677087859,11,3875
1677088759,10,3895
1677089659,10,3873
1677090559,11,3791
1677091459,10,3783
1677092359,11,3852
1677093259,10,3814
1677094159,11,3869
1677095059,11,3833
1677095959,10,3928
1677096859,9,4288
1677097759,10,3849
1677098659,11,3988
1677099559,11,4022
1677100459,9,3920
1677101359,11,3929
1677102259,10,3996
1677103159,11,3942
1677104059,10,4034
1677104959,10,3861
1677105859,12,3905
1677106759,10,3992
1677107659,11,4066
1677108559,10,4046
1677109459,11,3959
1677110359,10,3976
