If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1674605659,12,2826
1674606559,12,2820
1674607459,12,2828
1674608359,12,2821
1674609259,11,2811
1674610159,12,2820
1674611059,12,2824
1674611959,12,2819
1674612859,12,2815
1674613759,12,2816
1674614659,13,2814
1674615559,12,2822
1674616459,11,2822
1674617359,11,2818
1674618259,12,2816
1674619159,11,2812
1674620059,12,2818
1674620959,12,2824
1674621859,12,2818
1674622759,12,2820
1674623659,11,2823
1674624559,12,2819
1674625459,11,2820
1674626359,12,2858
1674627259,12,2821
1674628159,12,2820
1674629059,13,2820
1674629959,12,2823
1674630859,12,2815
1674631759,11,2823
1674632659,13,2816
1674633559,12,2823
1674634459,13,2818
1674635359,12,2819
1674636259,12,2822
1674637159,12,2825
1674638059,12,2818
1674638959,13,2824
1674639859,14,2822
1674640759,13,2817
1674641659,14,2822
1674642559,14,2818
1674643459,16,2822
1674644359,17,2827
1674645259,20,2826
1674646159,20,2819
1674647059,22,2816
1674647959,23,2818
1674648859,23,2825
1674649759,26,2830
1674650659,24,2828
1674651559,25,2827
1674652459,23,2819
1674653359,20,2817
1674654259,23,2818
1674655159,23,2826
1674656059,23,2816
1674656959,22,2820
1674657859,21,2821
1674658759,18,2823
1674659659,17,2821
1674660559,16,2821
1674661459,15,2819
1674662359,13,2819
1674663259,13,2829
1674664159,13,2823
1674665059,12,2817
1674665959,12,2821
1674666859,13,2817
1674667759,13,2824
1674668659,12,2823
1674669559,11,2818
1674670459,13,2824
1674671359,12,2831
1674672259,11,2819
1674673159,12,2823
1674674059,12,2823
1674674959,12,2820
1674675859,12,2823
1674676759,12,2823
1674677659,13,2825
1674678559,13,2822
1674679459,13,2827
1674680359,13,2821
1674681259,12,2824
1674682159,12,2830
1674683059,12,2821
1674683959,12,2817
1674684859,13,2827
1674685759,12,2818
1674686659,12,2825
1674687559,12,2818
1674688459,12,2823
1674689359,12,2845
1674690259,12,2825
1674691159,12,2815
