If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1675296859,11,2941
1675297759,11,2941
1675298659,12,2939
1675299559,11,2874
1675300459,11,3026
1675301359,12,3008
1675302259,10,3083
1675303159,12,2992
1675304059,11,2894
1675304959,12,2891
1675305859,12,2970
1675306759,11,2958
1675307659,12,2914
1675308559,12,3001
1675309459,12,3034
1675310359,12,2968
1675311259,12,2921
1675312159,12,2939
1675313059,11,2879
1675313959,12,2906
1675314859,11,3067
1675315759,11,2941
1675316659,12,2908
1675317559,12,2952
1675318459,12,2916
1675319359,12,2958
1675320259,12,2981
1675321159,12,2927
1675322059,11,2944
1675322959,11,2911
1675323859,12,2977
1675324759,12,2965
1675325659,12,2939
1675326559,12,2884
1675327459,12,3011
1675328359,12,2996
1675329259,10,2948
1675330159,11,2962
1675331059,13,2935
1675331959,13,2996
1675332859,14,2928
1675333759,14,2963
1675334659,14,2987
1675335559,16,2955
1675336459,14,2935
1675337359,15,2913
1675338259,15,3014
1675339159,19,2951
1675340059,21,2946
1675340959,19,2927
1675341859,19,2950
1675342759,18,2922
1675343659,20,2950
1675344559,17,2921
1675345459,16,2996
1675346359,17,2924
1675347259,17,2926
1675348159,17,2933
1675349059,16,2955
1675349959,16,2936
1675350859,18,2909
1675351759,18,2929
1675352659,15,2942
1675353559,14,2994
1675354459,14,2950
1675355359,13,2935
1675356259,13,2944
1675357159,13,2934
1675358059,12,2964
1675358959,12,2948
1675359859,10,2932
1675360759,12,2957
1675361659,12,2942
1675362559,11,2946
1675363459,12,2933
1675364359,12,2981
1675365259,11,2967
1675366159,12,3030
1675367059,12,2967
1675367959,11,2949
1675368859,11,2933
1675369759,12,2931
1675370659,12,2998
1675371559,13,2975
1675372459,11,2920
1675373359,11,2924
1675374259,12,2882
1675375159,12,2894
1675376059,11,3003
1675376959,11,2919
1675377859,12,2932
1675378759,13,2907
1675379659,11,2961
1675380559,11,3011
1675381459,12,2944
1675382359,11,2974
