If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1677284059,10,4377
1677284959,10,4074
1677285859,11,4322
1677286759,11,4147
1677287659,10,4306
1677288559,11,4837
1677289459,10,3896
1677290359,11,3960
1677291259,11,4163
1677292159,11,4099
1677293059,10,4173
1677293959,10,4342
1677294859,11,4281
1677295759,9,4297
1677296659,10,4285
1677297559,10,4187
1677298459,10,4158
1677299359,12,4197
1677300259,11,4353
1677301159,10,4094
1677302059,10,4183
1677302959,10,3998
1677303859,11,4142
1677304759,10,4223
1677305659,10,4214
1677306559,10,4136
1677307459,10,4071
1677308359,11,4089
1677309259,11,4289
1677310159,10,4180
1677311059,10,4185
1677311959,11,4271
1677312859,11,4166
1677313759,11,4144
1677314659,10,4200
1677315559,11,4167
1677316459,11,4348
1677317359,12,4290
1677318259,13,4414
1677319159,14,4429
1677320059,13,4265
1677320959,14,4634
1677321859,15,4666
1677322759,15,4429
1677323659,17,4372
1677324559,16,4281
1677325459,17,4587
1677326359,19,4326
1677327259,22,4393
1677328159,24,4439
1677329059,22,4334
1677329959,25,4349
1677330859,18,4553
1677331759,18,4501
1677332659,20,4474
1677333559,23,4475
1677334459,19,4598
1677335359,20,4325
1677336259,20,4645
1677337159,20,4483
1677338059,19,4553
1677338959,16,4770
1677339859,19,4736
1677340759,16,4617
1677341659,15,4679
1677342559,15,4809
1677343459,15,4560
1677344359,13,4553
1677345259,12,4553
1677346159,12,4496
1677347059,11,4217
1677347959,10,4162
1677348859,11,4209
1677349759,10,4158
1677350659,10,4157
1677351559,10,4144
1677352459,10,4320
1677353359,10,4108
1677354259,10,4200
1677355159,10,4189
1677356059,11,4225
1677356959,11,4414
1677357859,11,4229
1677358759,9,4115
1677359659,10,4241
1677360559,11,4114
1677361459,10,4185
1677362359,10,4238
1677363259,11,4135
1677364159,10,4196
1677365059,11,4087
1677365959,10,4732
1677366859,10,4077
1677367759,11,4060
1677368659,10,4070
1677369559,10,4051
