If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1675556059,12,3065
1675556959,11,3308
1675557859,12,3109
1675558759,12,3056
1675559659,11,3083
1675560559,12,3074
1675561459,12,3063
1675562359,11,3117
1675563259,10,3047
1675564159,11,3027
1675565059,11,3115
1675565959,11,3039
1675566859,12,3053
1675567759,12,3017
1675568659,10,3010
1675569559,11,3017
1675570459,12,3017
1675571359,11,3067
1675572259,11,3211
1675573159,10,3042
1675574059,11,3068
1675574959,11,3250
1675575859,12,3034
1675576759,10,3060
1675577659,12,3043
1675578559,11,3064
1675579459,11,3085
1675580359,12,3054
1675581259,11,3022
1675582159,10,3046
1675583059,11,3044
1675583959,11,3113
1675584859,11,3078
1675585759,11,3076
1675586659,12,3218
1675587559,12,2998
1675588459,11,3188
1675589359,13,3070
1675590259,12,3045
1675591159,14,3066
1675592059,14,3019
1675592959,16,3016
1675593859,17,3080
1675594759,18,3022
1675595659,20,3029
1675596559,20,3118
1675597459,21,3112
1675598359,24,3079
1675599259,25,3125
1675600159,25,3040
1675601059,24,3016
1675601959,24,3027
1675602859,23,3082
1675603759,24,3073
1675604659,23,3027
1675605559,22,3094
1675606459,20,3128
1675607359,20,3082
1675608259,19,3188
1675609159,16,3031
1675610059,17,3021
1675610959,16,3095
1675611859,15,3067
1675612759,15,3025
1675613659,14,3046
1675614559,13,3079
1675615459,11,3022
1675616359,12,3039
1675617259,12,3012
1675618159,11,3246
1675619059,12,3050
1675619959,11,3014
1675620859,11,3013
1675621759,11,3024
1675622659,12,3055
1675623559,11,3006
1675624459,11,3031
1675625359,11,3045
1675626259,12,3003
1675627159,12,3005
1675628059,12,3080
1675628959,12,3018
1675629859,10,3188
1675630759,12,3070
1675631659,11,3118
1675632559,12,3037
1675633459,10,3065
1675634359,10,2999
1675635259,12,3082
1675636159,12,3030
1675637059,11,3044
1675637959,12,3017
1675638859,11,2999
1675639759,11,3060
1675640659,12,2999
1675641559,12,3025
