If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1676679259,10,5002
1676680159,10,5109
1676681059,11,5055
1676681959,10,5008
1676682859,11,5179
1676683759,11,5001
1676684659,10,5061
1676685559,10,5168
1676686459,10,4858
1676687359,10,5027
1676688259,11,5107
1676689159,10,5008
1676690059,11,5013
1676690959,10,5102
1676691859,11,5022
1676692759,10,5168
1676693659,10,5088
1676694559,10,5026
1676695459,11,4910
1676696359,11,4953
1676697259,10,4941
1676698159,11,4917
1676699059,11,4835
1676699959,10,4913
1676700859,11,4806
1676701759,10,4840
1676702659,10,4895
1676703559,9,4804
1676704459,11,4793
1676705359,11,4747
1676706259,11,4810
1676707159,12,4736
1676708059,11,4852
1676708959,10,4861
1676709859,11,4725
1676710759,10,4759
1676711659,12,4987
1676712559,12,4989
1676713459,14,4933
1676714359,15,4994
1676715259,16,5063
1676716159,18,5236
1676717059,20,5222
1676717959,21,5129
1676718859,21,5199
1676719759,20,5318
1676720659,22,5372
1676721559,21,5335
1676722459,23,5296
1676723359,22,5243
1676724259,22,5455
1676725159,26,5295
1676726059,25,5271
1676726959,25,5321
1676727859,22,5356
1676728759,22,5228
1676729659,22,5312
1676730559,25,5274
1676731459,19,5337
1676732359,21,5302
1676733259,20,5266
1676734159,20,5370
1676735059,19,5472
1676735959,15,5275
1676736859,13,5184
1676737759,13,5299
1676738659,13,5234
1676739559,13,5369
1676740459,12,5610
1676741359,11,5334
1676742259,11,5140
1676743159,10,5301
1676744059,10,5179
1676744959,10,5263
1676745859,11,5038
1676746759,10,5098
1676747659,10,5072
1676748559,9,5158
1676749459,10,5193
1676750359,10,5247
1676751259,10,4962
1676752159,11,5095
1676753059,10,5130
1676753959,12,5023
1676754859,10,5020
1676755759,11,5116
1676756659,11,4994
1676757559,10,5029
1676758459,10,5379
1676759359,10,5172
1676760259,11,4711
1676761159,10,4986
1676762059,11,5193
1676762959,11,5045
1676763859,10,5008
1676764759,10,5116
