If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1675383259,12,2961
1675384159,11,2960
1675385059,11,3020
1675385959,12,2970
1675386859,12,2973
1675387759,12,2940
1675388659,11,2952
1675389559,12,3004
1675390459,12,2958
1675391359,12,3009
1675392259,12,2978
1675393159,13,2915
1675394059,12,2994
1675394959,13,2930
1675395859,12,2965
1675396759,12,2911
1675397659,12,2949
1675398559,12,3089
1675399459,13,2947
1675400359,11,2932
1675401259,11,2955
1675402159,12,2992
1675403059,11,2918
1675403959,12,2936
1675404859,11,2963
1675405759,12,3022
1675406659,11,2986
1675407559,11,2927
1675408459,12,2999
1675409359,11,2944
1675410259,12,2951
1675411159,12,2914
1675412059,12,2904
1675412959,11,2952
1675413859,10,2951
1675414759,11,2910
1675415659,12,2948
1675416559,12,2967
1675417459,12,3047
1675418359,12,3014
1675419259,14,2926
1675420159,15,3038
1675421059,17,2979
1675421959,16,3182
1675422859,18,3004
1675423759,18,2953
1675424659,23,3040
1675425559,25,2985
1675426459,22,3002
1675427359,23,2963
1675428259,23,3050
1675429159,24,3046
1675430059,22,2947
1675430959,24,2980
1675431859,21,2991
1675432759,21,2990
1675433659,21,2962
1675434559,20,3023
1675435459,17,3000
1675436359,17,2985
1675437259,17,2946
1675438159,15,2943
1675439059,14,2986
1675439959,14,3036
1675440859,13,2974
1675441759,12,3005
1675442659,11,2951
1675443559,11,2959
1675444459,12,2953
1675445359,12,3141
1675446259,12,3035
1675447159,10,2995
1675448059,12,2982
1675448959,11,3006
1675449859,11,2958
1675450759,11,3147
1675451659,11,2981
1675452559,11,3097
1675453459,11,3046
1675454359,11,2994
1675455259,11,2969
1675456159,11,3010
1675457059,12,2977
1675457959,11,2960
1675458859,11,3001
1675459759,13,2970
1675460659,11,2951
1675461559,11,3000
1675462459,11,2941
1675463359,11,2981
1675464259,11,2974
1675465159,11,3000
1675466059,10,2994
1675466959,10,2921
1675467859,10,2967
1675468759,11,2978
