If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1676506459,10,4600
1676507359,11,4549
1676508259,11,4582
1676509159,10,4620
1676510059,10,4608
1676510959,11,4621
1676511859,11,4664
1676512759,11,4551
1676513659,11,4630
1676514559,12,4627
1676515459,12,4571
1676516359,10,4697
1676517259,10,4671
1676518159,11,4553
1676519059,11,4568
1676519959,9,4610
1676520859,10,4611
1676521759,11,4599
1676522659,11,4705
1676523559,11,4748
1676524459,11,4562
1676525359,11,4597
1676526259,11,4578
1676527159,10,4654
1676528059,10,4521
1676528959,12,4689
1676529859,11,4600
1676530759,10,4605
1676531659,11,4486
1676532559,11,4793
1676533459,10,4650
1676534359,9,4695
1676535259,11,4684
1676536159,11,4520
1676537059,12,4610
1676537959,12,4773
1676538859,12,4500
1676539759,12,4609
1676540659,14,4831
1676541559,15,4797
1676542459,15,4759
1676543359,16,5107
1676544259,17,5036
1676545159,16,4907
1676546059,17,4970
1676546959,16,5311
1676547859,17,4820
1676548759,17,4867
1676549659,20,4882
1676550559,21,4866
1676551459,18,4938
1676552359,18,4849
1676553259,19,4831
1676554159,18,4994
1676555059,18,4845
1676555959,18,4887
1676556859,18,4975
1676557759,21,4913
1676558659,19,4888
1676559559,17,4916
1676560459,17,5051
1676561359,15,4980
1676562259,16,4991
1676563159,14,4940
1676564059,13,5090
1676564959,12,4873
1676565859,13,4961
1676566759,13,4963
1676567659,11,4898
1676568559,10,4902
1676569459,11,4941
1676570359,11,4915
1676571259,10,4820
1676572159,10,4915
1676573059,10,4903
1676573959,10,4955
1676574859,11,4960
1676575759,11,4833
1676576659,10,4908
1676577559,10,4984
1676578459,11,4927
1676579359,12,5004
1676580259,11,4863
1676581159,10,4871
1676582059,11,4971
1676582959,10,4839
1676583859,10,4998
1676584759,10,4948
1676585659,11,4927
1676586559,11,4872
1676587459,11,4979
1676588359,11,5005
1676589259,11,4961
1676590159,11,5015
1676591059,10,4899
1676591959,12,4918
