If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1674569622,161,9753
1674569645,116,8521
1674569650,100,8561
1674569650,100,8565
1674569650,104,8554
1674569650,102,8551
1674569650,99,8554
1674569650,97,8548
1674569650,101,8537
1674569651,102,8540
1674569651,97,8550
1674569651,87,8566
1674569651,88,8552
1674569651,84,8562
1674569651,87,8567
1674569651,89,8563
1674569651,89,8563
1674569652,88,8563
1674569652,89,8561
1674569652,91,8550
1674569652,92,8562
1674569652,92,8558
1674569652,93,8557
1674569652,94,8552
1674569652,94,8553
1674569653,93,8558
1674569653,93,8563
1674569653,94,8558
1674569653,94,8560
1674569653,94,8564
1674569653,91,8573
1674569653,88,8597
1674569653,88,8589
1674569654,92,8586
1674569654,85,8629
1674569654,80,8602
1674569654,87,8602
1674569654,84,8614
1674569654,85,8613
1674569654,85,8626
1674569654,84,8632
1674569655,85,8631
1674569659,85,8643
1674570559,10034,8661
1674571459,13804,8438
1674572359,12847,8321
1674573259,7668,8300
1674574159,16,2832
1674575059,15,2820
1674575959,14,2826
1674576859,13,2818
1674577759,12,2824
1674578659,12,2832
1674579559,12,2829
1674580459,11,2822
1674581359,12,2822
1674582259,12,2821
1674583159,12,2824
1674584059,12,2827
1674584959,11,2816
1674585859,12,2818
1674586759,12,2815
1674587659,12,2813
1674588559,12,2820
1674589459,12,2818
1674590359,12,2824
1674591259,12,2821
1674592159,13,2826
1674593059,13,2816
1674593959,11,2817
1674594859,12,2828
1674595759,12,2824
1674596659,12,2818
1674597559,12,2825
1674598459,12,2822
1674599359,11,2823
1674600259,12,2838
1674601159,12,2820
1674602059,12,2818
1674602959,11,2820
1674603859,11,2817
1674604759,12,2819
