If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1676074459,11,4125
1676075359,11,4094
1676076259,11,4222
1676077159,11,4191
1676078059,10,4313
1676078959,11,4258
1676079859,10,4238
1676080759,11,4201
1676081659,12,4129
1676082559,11,4291
1676083459,10,4325
1676084359,11,4065
1676085259,11,4282
1676086159,11,4280
1676087059,10,4272
1676087959,12,4216
1676088859,11,4233
1676089759,11,4303
1676090659,11,4156
1676091559,10,4233
1676092459,12,4243
1676093359,11,4249
1676094259,11,4352
1676095159,12,4396
1676096059,12,4162
1676096959,10,4233
1676097859,11,4218
1676098759,10,4150
1676099659,10,4279
1676100559,11,4429
1676101459,11,4220
1676102359,11,4098
1676103259,12,4270
1676104159,11,4180
1676105059,11,4116
1676105959,11,4327
1676106859,12,3984
1676107759,11,3947
1676108659,12,4119
1676109559,14,4610
1676110459,16,3610
1676111359,16,3703
1676112259,16,4082
1676113159,17,3622
1676114059,19,3620
1676114959,23,3688
1676115859,24,3725
1676116759,22,3643
1676117659,20,3646
1676118559,21,3661
1676119459,22,3646
1676120359,23,3635
1676121259,21,3672
1676122159,22,3641
1676123059,23,3656
1676123959,22,3666
1676124859,21,3676
1676125759,20,3602
1676126659,19,3681
1676127559,17,3626
1676128459,18,3428
1676129359,17,3608
1676130259,16,3575
1676131159,15,3538
1676132059,14,3567
1676132959,13,3556
1676133859,12,3531
1676134759,12,3537
1676135659,11,3570
1676136559,10,3564
1676137459,10,3576
1676138359,12,3711
1676139259,11,3712
1676140159,12,3516
1676141059,11,3725
1676141959,11,3655
1676142859,9,3594
1676143759,12,3707
1676144659,11,3714
1676145559,10,3640
1676146459,10,3709
1676147359,10,3678
1676148259,11,3601
1676149159,11,3661
1676150059,11,3648
1676150959,11,3618
1676151859,10,3692
1676152759,10,3678
1676153659,11,3561
1676154559,11,3689
1676155459,12,3581
1676156359,12,3624
1676157259,11,3622
1676158159,10,3702
1676159059,11,3561
1676159959,11,3554
