If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1676247259,10,3544
1676248159,11,3595
1676249059,11,3637
1676249959,10,3619
1676250859,10,3583
1676251759,11,3662
1676252659,12,3588
1676253559,11,3524
1676254459,10,3581
1676255359,11,3615
1676256259,11,3643
1676257159,10,3637
1676258059,10,3656
1676258959,12,3621
1676259859,12,3604
1676260759,11,3587
1676261659,12,3580
1676262559,11,3640
1676263459,12,3669
1676264359,11,3624
1676265259,11,3681
1676266159,11,3578
1676267059,10,3527
1676267959,11,3665
1676268859,12,3667
1676269759,11,3621
1676270659,10,3855
1676271559,11,3721
1676272459,10,3609
1676273359,12,3690
1676274259,10,3757
1676275159,11,3715
1676276059,11,3674
1676276959,10,3534
1676277859,11,3619
1676278759,11,3748
1676279659,12,3768
1676280559,13,3638
1676281459,13,3600
1676282359,13,3738
1676283259,16,3696
1676284159,16,3760
1676285059,16,3686
1676285959,17,3652
1676286859,19,3547
1676287759,18,3582
1676288659,19,3713
1676289559,19,3688
1676290459,20,3840
1676291359,20,3701
1676292259,21,4076
1676293159,21,3847
1676294059,23,3854
1676294959,23,3867
1676295859,27,3802
1676296759,20,3779
1676297659,21,3715
1676298559,19,3785
1676299459,16,3855
1676300359,17,3750
1676301259,17,3704
1676302159,17,3704
1676303059,16,3743
1676303959,17,3726
1676304859,15,3674
1676305759,13,3828
1676306659,12,3776
1676307559,12,3733
1676308459,11,3697
1676309359,12,3747
1676310259,11,3737
1676311159,11,3638
1676312059,11,3831
1676312959,13,3653
1676313859,11,3720
1676314759,11,3732
1676315659,10,3765
1676316559,12,3721
1676317459,11,3648
1676318359,10,3641
1676319259,11,3664
1676320159,11,3729
1676321059,11,3701
1676321959,11,3665
1676322859,11,3711
1676323759,11,3661
1676324659,12,3746
1676325559,13,3702
1676326459,10,3724
1676327359,10,3693
1676328259,10,3587
1676329159,10,3682
1676330059,11,3691
1676330959,11,3649
1676331859,11,3598
1676332759,10,3665
