If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1674778459,13,2818
1674779359,11,2828
1674780259,11,2825
1674781159,11,2825
1674782059,12,2828
1674782959,12,2822
1674783859,13,2819
1674784759,12,2819
1674785659,12,2821
1674786559,12,2823
1674787459,11,2818
1674788359,12,2827
1674789259,13,2822
1674790159,12,2819
1674791059,12,2825
1674791959,12,2817
1674792859,12,2828
1674793759,12,2827
1674794659,10,2820
1674795559,12,2818
1674796459,12,2822
1674797359,12,2829
1674798259,11,2816
1674799159,12,2816
1674800059,12,2815
1674800959,12,2822
1674801859,12,2826
1674802759,12,2820
1674803659,12,2823
1674804559,11,2823
1674805459,12,2823
1674806359,12,2822
1674807259,12,2821
1674808159,12,2823
1674809059,13,2822
1674809959,12,2828
1674810859,11,2822
1674811759,13,2811
1674812659,12,2821
1674813559,12,2825
1674814459,14,2827
1674815359,14,2824
1674816259,16,2820
1674817159,16,2821
1674818059,19,2823
1674818959,21,2824
1674819859,21,2819
1674820759,21,2824
1674821659,23,2830
1674822559,25,2826
1674823459,24,2828
1674824359,25,2820
1674825259,24,2828
1674826159,23,2816
1674827059,25,2829
1674827959,23,2823
1674828859,22,2822
1674829759,22,2823
1674830659,19,2833
1674831559,17,2827
1674832459,16,2818
1674833359,15,2825
1674834259,15,2828
1674835159,13,2821
1674836059,12,2823
1674836959,12,2826
1674837859,12,2824
1674838759,12,2826
1674839659,12,2820
1674840559,12,2816
1674841459,12,2825
1674842359,12,2818
1674843259,12,2819
1674844159,12,2825
1674845059,12,2820
1674845959,12,2827
1674846859,12,2820
1674847759,11,2823
1674848659,12,2827
1674849559,11,2824
1674850459,11,2824
1674851359,12,2822
1674852259,13,2817
1674853159,12,2826
1674854059,11,2816
1674854959,12,2817
1674855859,12,2824
1674856759,12,2824
1674857659,12,2822
1674858559,12,2828
1674859459,12,2825
1674860359,12,2822
1674861259,12,2822
1674862159,12,2818
1674863059,12,2819
1674863959,11,2822
