If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1677456859,10,3797
1677457759,11,3738
1677458659,10,3709
1677459559,10,3738
1677460459,11,3760
1677461359,10,3757
1677462259,11,3758
1677463159,10,3745
1677464059,11,3778
1677464959,10,3752
1677465859,10,3775
1677466759,11,3757
1677467659,11,3751
1677468559,11,3734
1677469459,10,3735
1677470359,10,3754
1677471259,11,3724
1677472159,10,3788
1677473059,10,3764
1677473959,11,3746
1677474859,10,3765
1677475759,11,3733
1677476659,10,3791
1677477559,10,3741
1677478459,9,3760
1677479359,10,3757
1677480259,10,3788
1677481159,9,3786
1677482059,10,3744
1677482959,11,3777
1677483859,10,3797
1677484759,11,3787
1677485659,11,3737
1677486559,11,3777
1677487459,12,3845
1677488359,12,3819
1677489259,14,3836
1677490159,14,3865
1677491059,15,3847
1677491959,15,3822
1677492859,17,3762
1677493759,17,3801
1677494659,19,3826
1677495559,20,3756
1677496459,21,3823
1677497359,22,3778
1677498259,22,3825
1677499159,24,3791
1677500059,24,4045
1677500959,23,3796
1677501859,24,3823
1677502759,27,3800
1677503659,28,3794
1677504559,31,3803
1677505459,30,3828
1677506359,29,3814
1677507259,629,12956
1677508159,670,12010
1677509059,473,11890
1677509959,437,11900
1677510859,417,11923
1677511759,952,13932
1677512659,1326,14536
1677513559,388,14513
1677514459,242,14495
1677515359,341,14469
1677516259,12,14530
1677517159,13,14648
1677518059,13,14709
1677518959,13,14743
1677519859,15,14755
1677520759,14,14768
1677521659,313,14771
1677522559,14,14759
1677523459,15,14760
1677524359,15,14755
1677525259,15,14751
1677526159,15,14748
1677527059,15,14746
1677527959,16,14737
1677528859,16,14739
1677529759,16,14718
1677530659,16,14726
1677531559,17,14695
1677532459,16,14693
1677533359,15,14697
1677534259,16,14691
1677535159,16,14673
1677536059,16,14690
1677536959,16,14677
1677537859,16,14659
1677538759,16,14640
1677539659,15,14631
1677540559,16,14633
1677541459,16,14627
1677542359,16,14629
