If found, please contact tlang@live.unc.edu
Firmware updated: 2023/01/18
OpenOBS SN:120

time,ambient_light,scattered_light
1677111259,11,4058
1677112159,9,4108
1677113059,11,3942
1677113959,10,4019
1677114859,11,3936
1677115759,10,3963
1677116659,10,3935
1677117559,10,3945
1677118459,10,3894
1677119359,10,3977
1677120259,10,3942
1677121159,9,3956
1677122059,10,3943
1677122959,10,3975
1677123859,10,3917
1677124759,10,4020
1677125659,10,4079
1677126559,11,3937
1677127459,10,4007
1677128359,11,4450
1677129259,10,4439
1677130159,10,3836
1677131059,10,3987
1677131959,10,4024
1677132859,10,3944
1677133759,10,3904
1677134659,11,3971
1677135559,10,3973
1677136459,10,4003
1677137359,10,3811
1677138259,10,3963
1677139159,10,3931
1677140059,10,3981
1677140959,10,3943
1677141859,12,3936
1677142759,11,3978
1677143659,11,3948
1677144559,12,3875
1677145459,12,3868
1677146359,14,3912
1677147259,12,3879
1677148159,13,3902
1677149059,14,3903
1677149959,14,3893
1677150859,14,3953
1677151759,14,3902
1677152659,13,3925
1677153559,13,4016
1677154459,13,4233
1677155359,14,4118
1677156259,13,4111
1677157159,15,4168
1677158059,15,4041
1677158959,14,4746
1677159859,13,4236
1677160759,16,4245
1677161659,15,4226
1677162559,14,4325
1677163459,15,4301
1677164359,18,4324
1677165259,16,4379
1677166159,14,4368
1677167059,14,4310
1677167959,16,4349
1677168859,14,4284
1677169759,14,4333
1677170659,13,4369
1677171559,12,4326
1677172459,12,4332
1677173359,11,4251
1677174259,11,4275
1677175159,11,4289
1677176059,10,4337
1677176959,10,4362
1677177859,11,4348
1677178759,10,4368
1677179659,10,4308
1677180559,11,4365
1677181459,10,4313
1677182359,11,4328
1677183259,10,4349
1677184159,11,4431
1677185059,11,4319
1677185959,10,4335
1677186859,10,4386
1677187759,11,4289
1677188659,10,4272
1677189559,10,4276
1677190459,10,4350
1677191359,11,4323
1677192259,11,4311
1677193159,10,4385
1677194059,10,4306
1677194959,11,4305
1677195859,10,4298
1677196759,11,4322
