if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:13

time,millis,R0,gain,temp
1660435497,4,3,0,6.75
1660435497,11,2,0,
1660435497,16,3,0,
1660435497,21,2,0,
1660435497,26,2,0,
1660435497,31,2,0,
1660435497,36,3,0,
1660435497,41,3,0,
1660435497,46,2,0,
1660435497,51,2,0,
1660435497,57,2,0,
1660435497,62,2,0,
1660435497,67,3,0,
1660435497,71,3,0,
1660435497,76,3,0,
1660435497,81,3,0,
1660435497,86,5,0,
1660435497,91,3,0,
1660435497,97,2,0,
1660435497,102,3,0,
1660435497,108,3,0,
1660435497,113,3,0,
1660435497,118,2,0,
1660435497,123,3,0,
1660435497,128,2,0,
1660435497,133,3,0,
1660435497,139,5,0,
1660435497,144,3,0,
1660435497,149,2,0,
1660435497,154,1,0,
1660435497,159,3,0,
1660435497,164,2,0,
1660435497,169,1,0,
1660435497,174,3,0,
1660435497,179,3,0,
1660435497,185,2,0,
1660435497,190,3,0,
1660435497,195,2,0,
1660435497,200,5,0,
1660435497,205,2,0,
1660435497,210,3,0,
1660435497,215,1,0,
1660435497,220,2,0,
1660435497,226,3,0,
1660435497,231,2,0,
1660435497,236,2,0,
1660435497,241,3,0,
1660435497,246,3,0,
1660435497,251,3,0,
1660435497,256,1,0,
1660435497,261,3,0,
1660435497,267,3,0,
1660435497,272,2,0,
1660435497,277,3,0,
1660435497,282,3,0,
1660435497,287,3,0,
1660435497,292,3,0,
1660435497,297,3,0,
1660435497,302,3,0,
1660435497,307,3,0,
1660435497,313,4,0,
1660435497,318,3,0,
1660435497,323,3,0,
1660435497,328,2,0,
1660435497,333,3,0,
1660435497,338,4,0,
1660435497,343,3,0,
1660435497,348,3,0,
1660435497,354,3,0,
1660435497,360,4,0,
1660435497,365,3,0,
1660435497,370,3,0,
1660435497,375,3,0,
1660435497,380,3,0,
1660435497,385,2,0,
1660435497,390,2,0,
1660435497,396,3,0,
1660435497,401,2,0,
1660435497,406,3,0,
1660435497,411,2,0,
1660435497,416,3,0,
1660435497,421,3,0,
1660435497,426,4,0,
1660435497,431,2,0,
1660435497,437,3,0,
1660435497,442,2,0,
1660435497,447,5,0,
1660435497,452,3,0,
1660435497,457,1,0,
1660435497,462,1,0,
1660435497,467,2,0,
1660435497,472,3,0,
1660435497,477,2,0,
1660435497,484,3,0,
1660435497,489,2,0,
1660435497,494,2,0,
1660435497,499,2,0,
1660435497,504,2,0,
1660435497,509,2,0,
1660435497,514,5,0,
1660435497,520,219,1,
1660435497,526,344,1,
1660435497,532,238,1,
1660435497,537,214,1,
1660435497,542,158,1,
1660435497,547,140,1,
1660435497,552,142,1,
1660435497,557,138,1,
1660435497,562,130,1,
1660435497,569,129,1,
1660435497,574,135,1,
1660435497,579,142,1,
1660435497,584,152,1,
1660435497,589,148,1,
1660435497,594,167,1,
1660435497,599,219,1,
1660435497,605,308,1,
1660435497,611,377,1,
1660435497,617,413,1,
1660435497,622,448,1,
1660435497,627,477,1,
1660435497,632,478,1,
1660435497,637,475,1,
1660435497,642,474,1,
1660435497,647,490,1,
1660435497,653,498,1,
1660435497,659,471,1,
1660435497,664,496,1,
1660435497,669,552,1,
1660435497,674,589,1,
1660435497,679,568,1,
1660435497,684,513,1,
1660435497,689,506,1,
1660435497,696,545,1,
1660435497,701,548,1,
1660435497,706,543,1,
1660435497,711,428,1,
1660435497,716,372,1,
1660435497,722,352,1,
1660435497,727,341,1,
1660435497,732,341,1,
1660435497,738,338,1,
1660435497,744,375,1,
1660435497,749,413,1,
1660435497,754,418,1,
1660435497,759,433,1,
1660435497,764,464,1,
1660435497,769,489,1,
1660435497,774,503,1,
1660435497,781,515,1,
1660435497,786,506,1,
1660435497,791,432,1,
1660435497,796,322,1,
1660435497,801,218,1,
1660435497,806,162,1,
1660435497,811,145,1,
1660435497,817,166,1,
1660435497,823,208,1,
1660435497,828,254,1,
1660435497,833,282,1,
1660435497,838,384,1,
1660435497,844,511,1,
1660435497,849,526,1,
1660435497,854,533,1,
1660435497,859,502,1,
1660435497,866,481,1,
1660435497,871,492,1,
1660435497,876,514,1,
1660435497,881,513,1,
1660435497,886,509,1,
1660435497,891,460,1,
1660435497,896,447,1,
1660435497,901,458,1,
1660435497,908,493,1,
1660435497,913,470,1,
1660435498,918,411,1,
1660435498,923,370,1,
1660435498,928,316,1,
1660435498,933,336,1,
