if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:13

time,millis,R0,gain,temp
1657152202,4,232,0,14.50
1657152202,12,231,0,
1657152202,17,230,0,
1657152202,22,232,0,
1657152202,27,228,0,
1657152202,32,227,0,
1657152202,37,223,0,
1657152202,42,222,0,
1657152202,47,220,0,
1657152202,52,220,0,
1657152202,58,220,0,
1657152202,63,220,0,
1657152202,68,221,0,
1657152202,73,219,0,
1657152202,78,218,0,
1657152202,83,219,0,
1657152202,88,219,0,
1657152202,93,219,0,
1657152202,100,218,0,
1657152202,105,220,0,
1657152202,110,218,0,
1657152202,115,220,0,
1657152202,121,221,0,
1657152202,126,221,0,
1657152202,131,220,0,
1657152202,136,222,0,
1657152202,142,224,0,
1657152202,147,224,0,
1657152202,152,225,0,
1657152202,157,222,0,
1657152202,163,223,0,
1657152202,168,222,0,
1657152202,173,222,0,
1657152202,178,221,0,
1657152202,184,221,0,
1657152202,189,220,0,
1657152202,194,220,0,
1657152202,199,220,0,
1657152202,204,218,0,
1657152202,210,219,0,
1657152202,215,218,0,
1657152202,221,217,0,
1657152202,227,218,0,
1657152202,232,218,0,
1657152202,237,217,0,
1657152202,242,219,0,
1657152202,247,219,0,
1657152202,252,222,0,
1657152202,257,220,0,
1657152202,263,222,0,
1657152202,269,221,0,
1657152202,274,222,0,
1657152202,279,222,0,
1657152202,284,222,0,
1657152202,289,219,0,
1657152202,294,218,0,
1657152202,299,219,0,
1657152202,304,218,0,
1657152202,311,222,0,
1657152202,316,222,0,
1657152202,321,223,0,
1657152202,326,223,0,
1657152202,331,220,0,
1657152202,337,222,0,
1657152202,342,223,0,
1657152202,347,222,0,
1657152202,353,222,0,
1657152202,358,222,0,
1657152202,364,222,0,
1657152202,369,221,0,
1657152202,374,223,0,
1657152202,379,222,0,
1657152202,384,224,0,
1657152202,389,224,0,
1657152202,394,224,0,
1657152202,400,224,0,
1657152202,405,225,0,
1657152202,411,225,0,
1657152202,416,226,0,
1657152202,421,227,0,
1657152202,426,228,0,
1657152202,431,227,0,
1657152202,436,227,0,
1657152202,442,230,0,
1657152202,447,228,0,
1657152202,453,227,0,
1657152202,458,227,0,
1657152202,464,228,0,
1657152202,469,227,0,
1657152202,474,226,0,
1657152202,479,226,0,
1657152202,485,227,0,
1657152202,490,227,0,
1657152202,495,227,0,
1657152202,500,227,0,
