if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:25

time,millis,R0,gain,temp
1655857195,5,22,0,9.50
1655857195,12,23,0,
1655857195,17,23,0,
1655857195,22,22,0,
1655857195,27,18,0,
1655857195,32,19,0,
1655857195,37,22,0,
1655857195,42,21,0,
1655857195,47,23,0,
1655857195,52,20,0,
1655857195,57,22,0,
1655857195,62,22,0,
1655857195,67,25,0,
1655857195,72,20,0,
1655857195,77,23,0,
1655857195,82,22,0,
1655857195,87,15,0,
1655857195,93,22,0,
1655857195,98,21,0,
1655857195,104,16,0,
1655857195,109,28,0,
1655857195,114,19,0,
1655857195,119,21,0,
1655857195,124,22,0,
1655857195,129,23,0,
1655857195,135,21,0,
1655857195,140,19,0,
1655857195,146,19,0,
1655857195,151,22,0,
1655857195,156,19,0,
1655857195,161,23,0,
1655857195,166,17,0,
1655857195,171,21,0,
1655857195,177,25,0,
1655857195,182,21,0,
1655857195,187,22,0,
1655857195,192,19,0,
1655857195,197,15,0,
1655857195,202,22,0,
1655857195,207,22,0,
1655857195,212,21,0,
1655857195,218,23,0,
1655857195,223,22,0,
1655857195,229,20,0,
1655857195,234,22,0,
1655857195,239,21,0,
1655857195,244,22,0,
1655857195,249,22,0,
1655857195,255,22,0,
1655857195,261,21,0,
1655857195,266,18,0,
1655857195,271,24,0,
1655857195,276,19,0,
1655857195,281,23,0,
1655857195,286,20,0,
1655857195,291,23,0,
1655857195,296,25,0,
1655857195,301,24,0,
1655857195,307,18,0,
1655857195,312,19,0,
1655857195,317,23,0,
1655857195,322,22,0,
1655857195,327,23,0,
1655857195,332,21,0,
1655857195,337,22,0,
1655857195,343,23,0,
1655857195,349,29,0,
1655857195,354,20,0,
1655857195,359,23,0,
1655857195,364,23,0,
1655857195,370,19,0,
1655857195,375,21,0,
1655857195,380,22,0,
1655857195,385,20,0,
1655857195,391,22,0,
1655857195,396,19,0,
1655857195,401,23,0,
1655857195,406,22,0,
1655857195,411,22,0,
1655857195,416,22,0,
1655857195,421,24,0,
1655857195,426,26,0,
1655857195,432,18,0,
1655857195,437,23,0,
1655857195,442,21,0,
1655857195,447,23,0,
1655857195,452,22,0,
1655857195,458,21,0,
1655857195,463,18,0,
1655857195,468,21,0,
1655857195,474,25,0,
1655857195,479,21,0,
1655857195,485,22,0,
1655857195,490,19,0,
1655857195,495,23,0,
1655857195,500,22,0,
1655857195,505,20,0,
1655857195,510,24,0,
1655857195,516,23,0,
1655857195,521,23,0,
1655857195,527,883,1,
1655857195,533,903,1,
1655857195,538,921,1,
1655857195,543,932,1,
1655857195,548,936,1,
1655857195,553,925,1,
1655857195,559,922,1,
1655857195,564,929,1,
1655857195,570,931,1,
1655857195,575,944,1,
1655857195,580,920,1,
1655857195,585,907,1,
1655857195,591,921,1,
1655857195,596,922,1,
1655857195,602,929,1,
1655857195,607,918,1,
1655857195,612,908,1,
1655857195,618,908,1,
1655857195,623,906,1,
1655857195,628,922,1,
1655857195,633,934,1,
1655857195,638,917,1,
1655857195,644,903,1,
1655857195,649,907,1,
1655857195,655,895,1,
1655857195,660,896,1,
1655857195,665,884,1,
1655857195,670,874,1,
1655857195,675,878,1,
1655857195,680,886,1,
1655857195,685,885,1,
1655857195,691,877,1,
1655857195,697,882,1,
1655857195,702,889,1,
1655857195,708,899,1,
1655857195,713,909,1,
1655857195,718,910,1,
1655857195,723,918,1,
1655857195,728,910,1,
1655857195,734,892,1,
1655857195,739,886,1,
1655857195,745,894,1,
1655857195,750,902,1,
1655857195,755,906,1,
1655857195,760,903,1,
1655857195,765,893,1,
1655857195,770,897,1,
1655857195,776,912,1,
1655857195,781,898,1,
1655857195,787,881,1,
1655857195,792,878,1,
1655857195,797,866,1,
1655857195,802,868,1,
1655857195,807,868,1,
1655857195,812,861,1,
1655857195,818,863,1,
1655857195,824,865,1,
1655857195,829,887,1,
1655857195,835,889,1,
1655857195,840,881,1,
1655857195,845,877,1,
1655857195,850,882,1,
