if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:25

time,millis,R0,gain,temp
1659486207,4,20,0,10.25
1659486207,11,18,0,
1659486207,16,17,0,
1659486207,21,12,0,
1659486207,26,13,0,
1659486207,31,18,0,
1659486207,36,21,0,
1659486207,41,18,0,
1659486207,46,16,0,
1659486207,52,18,0,
1659486207,57,19,0,
1659486207,62,22,0,
1659486207,67,21,0,
1659486207,72,15,0,
1659486207,77,15,0,
1659486207,82,15,0,
1659486207,87,16,0,
1659486207,93,14,0,
1659486207,98,18,0,
1659486207,104,16,0,
1659486207,109,21,0,
1659486207,114,20,0,
1659486207,119,17,0,
1659486207,124,15,0,
1659486207,129,23,0,
1659486207,134,20,0,
1659486207,140,15,0,
1659486207,145,19,0,
1659486207,150,22,0,
1659486207,156,17,0,
1659486207,161,20,0,
1659486207,166,18,0,
1659486207,171,18,0,
1659486207,176,15,0,
1659486207,182,15,0,
1659486207,187,18,0,
1659486207,192,16,0,
1659486207,197,19,0,
1659486207,202,16,0,
1659486207,207,18,0,
1659486207,212,13,0,
1659486207,217,17,0,
1659486207,224,16,0,
1659486207,229,17,0,
1659486207,234,21,0,
1659486207,239,15,0,
1659486207,244,14,0,
1659486207,249,18,0,
1659486207,254,17,0,
1659486207,260,22,0,
1659486207,266,17,0,
1659486207,271,18,0,
1659486207,276,25,0,
1659486207,281,20,0,
1659486207,286,19,0,
1659486207,291,16,0,
1659486207,296,18,0,
1659486207,301,16,0,
1659486207,307,15,0,
1659486207,312,17,0,
1659486207,317,15,0,
1659486207,322,16,0,
1659486207,327,15,0,
1659486207,332,14,0,
1659486207,337,20,0,
1659486207,342,16,0,
1659486207,349,26,0,
1659486207,354,22,0,
1659486207,359,17,0,
1659486207,364,16,0,
1659486207,370,21,0,
1659486207,375,18,0,
1659486207,380,17,0,
1659486207,385,20,0,
1659486207,390,15,0,
1659486207,396,23,0,
1659486207,401,19,0,
1659486207,406,20,0,
1659486207,411,20,0,
1659486207,416,15,0,
1659486207,421,21,0,
1659486207,426,17,0,
1659486207,431,18,0,
1659486207,437,18,0,
1659486207,442,17,0,
