if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:25

time,millis,R0,gain,temp
1658276596,5,171,0,9.25
1658276596,11,171,0,
1658276596,16,169,0,
1658276596,21,174,0,
1658276596,26,170,0,
1658276596,31,173,0,
1658276596,36,172,0,
1658276596,42,172,0,
1658276596,47,170,0,
1658276596,52,170,0,
1658276596,57,173,0,
1658276596,62,171,0,
1658276596,67,175,0,
1658276596,72,165,0,
1658276596,77,171,0,
1658276596,83,166,0,
1658276596,88,173,0,
1658276596,93,171,0,
1658276596,99,171,0,
1658276596,104,175,0,
1658276596,109,168,0,
1658276596,114,169,0,
1658276596,120,163,0,
1658276596,126,165,0,
1658276596,131,169,0,
1658276596,136,170,0,
1658276596,141,169,0,
1658276596,146,173,0,
1658276596,151,174,0,
1658276596,156,171,0,
1658276596,162,172,0,
1658276596,168,174,0,
1658276596,173,172,0,
1658276596,178,172,0,
1658276596,183,172,0,
1658276596,188,174,0,
1658276596,193,173,0,
1658276596,198,171,0,
1658276596,204,172,0,
1658276596,210,173,0,
1658276596,215,174,0,
1658276596,221,178,0,
1658276596,226,173,0,
1658276596,231,172,0,
1658276596,236,171,0,
1658276596,241,172,0,
1658276596,246,170,0,
1658276596,251,171,0,
1658276596,257,174,0,
1658276596,263,171,0,
1658276596,268,170,0,
1658276596,273,172,0,
1658276596,278,172,0,
1658276596,283,169,0,
1658276596,288,170,0,
1658276596,293,167,0,
1658276596,299,171,0,
1658276596,305,173,0,
1658276596,310,173,0,
1658276596,315,173,0,
1658276596,320,171,0,
1658276596,325,176,0,
1658276596,330,176,0,
1658276596,336,177,0,
1658276596,342,170,0,
1658276596,347,172,0,
1658276596,352,173,0,
1658276596,358,175,0,
1658276596,363,168,0,
1658276596,368,174,0,
1658276596,373,172,0,
1658276596,378,179,0,
1658276596,384,171,0,
1658276596,389,175,0,
1658276596,394,173,0,
1658276596,399,175,0,
1658276596,405,170,0,
1658276596,410,171,0,
1658276596,415,173,0,
1658276596,420,179,0,
1658276596,426,174,0,
1658276596,431,174,0,
1658276596,436,173,0,
1658276596,441,172,0,
1658276596,447,177,0,
1658276596,452,170,0,
1658276596,457,176,0,
1658276596,463,173,0,
1658276596,469,173,0,
1658276596,474,167,0,
1658276596,479,172,0,
1658276596,484,171,0,
1658276596,489,170,0,
1658276596,494,173,0,
1658276596,499,171,0,
1658276596,505,176,0,
1658276596,511,174,0,
1658276596,516,171,0,
1658276596,521,173,0,
1658276596,526,174,0,
1658276596,533,352,1,
1658276596,538,352,1,
1658276596,543,351,1,
1658276596,548,351,1,
1658276596,554,353,1,
1658276596,559,355,1,
1658276596,564,358,1,
1658276596,570,356,1,
1658276596,575,354,1,
1658276596,581,353,1,
1658276596,586,353,1,
1658276596,591,354,1,
1658276596,597,359,1,
1658276596,602,356,1,
1658276596,607,355,1,
1658276596,612,353,1,
1658276596,618,353,1,
1658276596,623,354,1,
1658276596,628,355,1,
1658276596,633,353,1,
1658276596,639,348,1,
1658276596,644,354,1,
1658276596,649,356,1,
1658276596,655,353,1,
1658276596,660,350,1,
1658276596,665,351,1,
1658276596,670,350,1,
1658276596,675,348,1,
1658276596,681,348,1,
1658276596,686,348,1,
1658276596,692,346,1,
1658276596,697,348,1,
1658276596,702,345,1,
