if found, contact efe@unc.edu
Firmware updated: 2022/05/15
OpenOBS SN:25

time,millis,R0,gain,temp
1661387025,4,9,0,10.00
1661387025,10,10,0,
1661387025,15,13,0,
1661387025,20,11,0,
1661387025,26,11,0,
1661387025,31,8,0,
1661387025,36,15,0,
1661387025,41,6,0,
1661387025,46,8,0,
1661387025,51,7,0,
1661387025,56,5,0,
1661387025,61,11,0,
1661387025,66,8,0,
1661387025,72,10,0,
1661387025,77,13,0,
1661387025,82,13,0,
1661387025,87,12,0,
1661387025,92,7,0,
1661387025,97,14,0,
1661387025,102,11,0,
1661387025,107,17,0,
1661387025,113,4,0,
1661387025,118,9,0,
1661387025,123,9,0,
1661387025,128,5,0,
1661387025,133,5,0,
1661387025,138,9,0,
1661387025,143,3,0,
1661387025,148,13,0,
1661387025,154,8,0,
1661387025,159,8,0,
1661387025,164,8,0,
1661387025,169,7,0,
1661387025,174,9,0,
1661387025,179,10,0,
1661387025,184,8,0,
1661387025,189,12,0,
1661387025,196,13,0,
1661387025,201,9,0,
1661387025,206,7,0,
1661387025,211,12,0,
1661387025,216,7,0,
1661387025,221,8,0,
1661387025,226,10,0,
1661387025,231,9,0,
1661387025,236,9,0,
1661387025,242,10,0,
1661387025,247,6,0,
1661387025,252,13,0,
1661387025,258,11,0,
1661387025,263,1,0,
1661387025,268,8,0,
1661387025,273,10,0,
1661387025,278,13,0,
1661387025,284,8,0,
1661387025,289,8,0,
1661387025,294,4,0,
1661387025,299,11,0,
1661387025,304,6,0,
1661387025,309,4,0,
1661387025,314,10,0,
1661387025,319,13,0,
1661387025,325,10,0,
1661387025,330,12,0,
1661387025,335,10,0,
1661387025,340,13,0,
1661387025,345,8,0,
1661387025,351,12,0,
1661387025,356,12,0,
1661387025,361,13,0,
1661387025,367,11,0,
1661387025,372,15,0,
1661387025,377,11,0,
1661387025,382,11,0,
1661387025,387,8,0,
1661387025,392,7,0,
1661387025,397,11,0,
1661387025,402,9,0,
1661387025,407,10,0,
1661387025,413,8,0,
1661387025,418,9,0,
1661387025,423,6,0,
1661387025,428,12,0,
1661387025,433,11,0,
1661387025,439,8,0,
1661387025,444,13,0,
1661387025,449,8,0,
1661387025,455,9,0,
1661387025,460,15,0,
1661387025,465,7,0,
1661387025,470,11,0,
1661387025,475,9,0,
1661387025,480,6,0,
1661387025,485,6,0,
1661387025,490,8,0,
1661387025,496,10,0,
1661387025,501,11,0,
1661387025,507,8,0,
1661387025,512,11,0,
1661387025,517,7,0,
1661387025,523,170,1,
1661387025,528,170,1,
1661387025,533,170,1,
1661387025,539,169,1,
1661387025,545,168,1,
1661387025,550,171,1,
1661387025,555,175,1,
1661387025,560,177,1,
1661387025,565,175,1,
1661387025,570,177,1,
1661387025,575,175,1,
1661387025,582,177,1,
1661387025,587,173,1,
1661387025,592,176,1,
1661387025,598,172,1,
1661387025,603,173,1,
1661387025,608,172,1,
1661387025,613,168,1,
1661387025,618,168,1,
1661387025,624,168,1,
1661387025,630,170,1,
1661387025,635,170,1,
1661387025,640,172,1,
1661387025,645,170,1,
1661387025,650,174,1,
1661387025,655,172,1,
1661387025,660,175,1,
1661387025,667,172,1,
1661387025,672,171,1,
1661387025,677,173,1,
1661387025,682,173,1,
1661387025,687,172,1,
1661387025,692,169,1,
1661387025,697,169,1,
1661387025,703,170,1,
1661387025,709,170,1,
1661387025,715,170,1,
1661387025,720,169,1,
1661387025,725,166,1,
1661387025,730,171,1,
1661387025,735,169,1,
1661387025,740,167,1,
1661387025,745,167,1,
1661387025,752,172,1,
1661387025,757,171,1,
1661387025,762,172,1,
1661387025,767,172,1,
1661387025,772,173,1,
1661387025,777,174,1,
1661387025,782,174,1,
1661387025,787,172,1,
1661387025,794,177,1,
1661387025,799,174,1,
1661387025,804,174,1,
1661387025,809,174,1,
1661387025,814,178,1,
1661387025,819,174,1,
1661387025,824,174,1,
1661387025,830,173,1,
1661387025,836,170,1,
1661387025,842,170,1,
1661387025,847,169,1,
1661387025,852,170,1,
1661387025,857,171,1,
1661387025,862,170,1,
1661387025,867,172,1,
1661387025,872,173,1,
1661387025,879,173,1,
1661387025,884,171,1,
1661387025,889,171,1,
1661387025,894,172,1,
1661387025,899,172,1,
1661387025,904,171,1,
1661387025,909,173,1,
1661387025,915,167,1,
1661387025,921,169,1,
1661387025,926,169,1,
1661387026,931,170,1,
1661387026,936,171,1,
1661387026,941,173,1,
1661387026,946,172,1,
1661387026,952,175,1,
1661387026,957,178,1,
1661387026,964,177,1,
1661387026,969,183,1,
1661387026,974,181,1,
1661387026,979,182,1,
1661387026,984,179,1,
1661387026,989,177,1,
1661387026,994,176,1,
1661387026,1000,176,1,
1661387026,1005,175,1,
1661387026,1011,176,1,
1661387026,1016,177,1,
1661387026,1021,174,1,
1661387026,1027,175,1,
1661387026,1032,175,1,
1661387026,1037,173,1,
1661387026,1042,177,1,
1661387026,1047,176,1,
